,mean_rank
OliverWyman-Navigator,8.0
USC-SI_kJalpha,8.4
JCB-PRM,8.6
Geneva-DetGrowth,9.1
COVIDhub-baseline,9.4
LNQ-ens1,9.4
IQVIA_ACOE-STAN,9.6
CEID-Walk,9.7
JHUAPL-Bucky,9.7
JHU_CSSE-DECOM,10.4
UMich-RidgeTfReg,10.6
CU-select,11.0
Covid19Sim-Simulator,11.1
COVIDhub-ensemble,11.7
UCLA-SuEIR,12.9
LANL-GrowthRate,13.2
Karlen-pypm,13.9
IowaStateLW-STEM,14.2
DDS-NBDS,14.7
RobertWalraven-ESG,15.5
JHU_IDD-CovidSP,16.1
TTU-squider,18.1
CovidAnalytics-DELPHI,20.8
