,count,mean,median,std,min,25%,75%,max
JHUAPL-Bucky,51,5098.3,3007.1,7189.6,45.0,1213.0,5441.0,45024.9
COVIDhub-baseline,51,6192.9,4208.0,8578.6,57.0,2180.0,7434.0,54707.0
CEID-Walk,51,6373.5,4448.3,8524.6,50.1,2194.5,7431.5,54327.3
IowaStateLW-STEM,49,6575.9,4930.0,6665.6,54.0,2252.0,7871.0,35774.0
Covid19Sim-Simulator,51,6768.7,4604.7,9911.6,16.6,2148.1,7414.6,66511.9
UMich-RidgeTfReg,49,6848.0,5976.3,7729.1,24.8,1398.4,8688.7,34818.0
JCB-PRM,51,7276.4,3797.1,12670.5,8.2,1826.3,8239.2,86283.8
LNQ-ens1,51,7359.9,5619.6,9862.3,34.3,1996.9,9145.2,64956.3
COVIDhub-ensemble,51,7587.2,5741.0,9948.1,46.0,1872.5,9001.5,64856.0
DDS-NBDS,51,8083.8,5058.3,10304.9,47.2,2431.8,10049.5,62330.0
Karlen-pypm,51,8415.8,4670.2,10516.4,16.0,1695.6,11474.0,51723.9
USACE-ERDC_SEIR,51,8638.4,6456.4,10921.7,27.3,1989.1,11864.7,65161.0
JHU_IDD-CovidSP,51,8685.4,5795.5,12658.4,4.4,1606.3,10999.9,79942.4
CU-select,51,9056.9,5914.0,11999.0,61.0,2052.5,12890.5,78443.0
UCLA-SuEIR,51,9758.7,6626.9,12432.9,9.1,1987.8,12478.0,79382.9
LANL-GrowthRate,51,10151.2,6842.3,11529.3,74.8,3887.0,13398.6,67265.8
USC-SI_kJalpha,51,10417.8,7194.0,14489.9,99.0,2426.5,12329.5,92373.0
CovidAnalytics-DELPHI,51,12578.4,7679.0,13539.5,134.0,3598.5,16396.5,72736.0
RobertWalraven-ESG,51,13829.5,9878.0,16309.0,90.4,4919.1,16446.1,102354.0
TTU-squider,51,17451.4,7934.3,27525.1,13.4,2495.0,17005.3,164369.3
