,mean_rank
COVIDhub-baseline,7.2
CEID-Walk,7.4
JHUAPL-Bucky,7.4
Covid19Sim-Simulator,7.6
UMich-RidgeTfReg,8.1
JCB-PRM,8.7
LNQ-ens1,9.0
IowaStateLW-STEM,9.4
COVIDhub-ensemble,9.7
DDS-NBDS,10.1
USACE-ERDC_SEIR,10.1
JHU_IDD-CovidSP,10.2
CU-select,10.3
Karlen-pypm,10.5
USC-SI_kJalpha,12.1
UCLA-SuEIR,12.7
LANL-GrowthRate,13.8
TTU-squider,14.2
CovidAnalytics-DELPHI,15.7
RobertWalraven-ESG,15.9
