,mean_rank
LNQ-ens1,6.6
JCB-PRM,8.3
CEID-Walk,8.5
COVIDhub-baseline,8.8
USACE-ERDC_SEIR,8.9
OliverWyman-Navigator,9.3
DDS-NBDS,9.4
COVIDhub-ensemble,9.8
IQVIA_ACOE-STAN,9.8
JHUAPL-Bucky,10.1
USC-SI_kJalpha,10.3
Covid19Sim-Simulator,11.0
UMich-RidgeTfReg,11.4
Karlen-pypm,11.5
CU-select,11.8
IowaStateLW-STEM,12.2
UCLA-SuEIR,12.9
LANL-GrowthRate,13.6
JHU_IDD-CovidSP,13.7
TTU-squider,16.8
RobertWalraven-ESG,18.7
CovidAnalytics-DELPHI,19.4
