,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,1512.5,1173.9,1492.9,17.1,431.7,1987.1,6658.5
JCB-PRM,51,1749.2,1133.0,1715.2,10.7,519.5,2356.8,6357.6
COVIDhub-ensemble,51,2018.7,1648.0,1779.7,1.0,795.5,2839.5,8559.0
IQVIA_ACOE-STAN,49,2262.4,1378.0,2502.7,23.0,613.5,2997.5,12796.0
CEID-Walk,51,2430.5,1316.2,4005.0,17.1,646.0,2780.9,27651.5
USACE-ERDC_SEIR,51,2431.7,1497.9,3991.1,38.1,511.8,2449.4,26914.3
USC-SI_kJalpha,51,2447.9,1915.0,2573.8,56.0,630.5,3156.0,12497.0
COVIDhub-baseline,51,2501.2,1308.0,4166.9,11.0,769.5,2840.5,28904.0
Covid19Sim-Simulator,51,2608.3,2182.6,2443.6,2.9,868.1,3456.4,11608.2
JHUAPL-Bucky,51,2629.5,1525.9,3594.0,22.6,490.6,3547.4,21981.9
CU-select,51,2858.1,1623.0,3654.6,56.0,820.5,3383.0,21273.0
UCLA-SuEIR,51,2911.1,2101.2,3260.8,2.5,1017.0,3544.8,19265.9
Karlen-pypm,51,2933.4,2288.7,2680.3,31.1,892.6,4341.3,11555.8
DDS-NBDS,51,2936.6,1481.4,4183.8,10.4,567.2,3194.9,19607.0
UMich-RidgeTfReg,50,3169.3,2147.6,3715.2,34.6,862.0,3989.5,17917.0
LANL-GrowthRate,51,3242.3,2512.2,3552.7,5.6,1112.1,4024.5,20940.4
IowaStateLW-STEM,49,3428.9,1776.0,5490.4,67.0,563.5,4058.5,36171.0
OliverWyman-Navigator,51,3447.6,1231.0,6259.6,9.0,582.5,3572.5,34875.0
JHU_IDD-CovidSP,51,3855.1,2655.0,4555.3,19.1,949.0,4737.5,24784.7
RobertWalraven-ESG,48,5707.9,4376.8,6782.0,88.4,1920.9,7181.1,44790.6
CovidAnalytics-DELPHI,51,6787.7,5040.0,6413.1,90.0,2011.0,8981.0,30519.0
TTU-squider,51,7859.0,4238.0,12713.9,40.5,1366.8,8340.1,78504.2
