,mean_rank
COVIDhub-baseline,7.2
CEID-Walk,7.4
LNQ-ens1,7.4
COVIDhub-ensemble,7.9
JHUAPL-Bucky,8.1
UVA-Ensemble,8.5
UCLA-SuEIR,8.7
OliverWyman-Navigator,9.0
JHU_IDD-CovidSP,9.4
USC-SI_kJalpha,9.4
Google_Harvard-CPF,9.4
IowaStateLW-STEM,9.6
PandemicCentral-USCounty,11.0
RobertWalraven-ESG,11.3
MITCovAlliance-SIR,11.4
LANL-GrowthRate,11.7
Yu_Group-CLEP,11.7
CU-select,11.8
