,mean_rank
COVIDhub-baseline,3.2
Covid19Sim-Simulator,4.3
IowaStateLW-STEM,4.5
CU-select,5.0
USACE-ERDC_SEIR,5.1
UCLA-SuEIR,5.1
USC-SI_kJalpha,5.4
LANL-GrowthRate,7.1
CovidAnalytics-DELPHI,7.5
RobertWalraven-ESG,8.0
