,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,34018.0,346.4,622287.9,0.0,45.8,2357.2,25054456.7
LANL-GrowthRate,2951,49156.3,1136.8,656802.0,0.0,173.0,5626.3,26354744.9
COVIDhub-ensemble,3141,73414.3,400.0,2445802.6,0.0,49.0,2704.0,135815716.0
JHU_IDD-CovidSP,3139,74800.4,684.5,917578.4,0.0,72.0,5270.8,29301399.0
UVA-Ensemble,2773,98576.5,519.7,2821068.3,0.0,54.7,3661.0,155896664.4
Google_Harvard-CPF,3140,100344.7,681.0,1100612.9,0.0,73.2,4733.8,42056440.9
RobertWalraven-ESG,3141,103409.4,1011.9,1117040.9,0.0,113.8,7201.2,35126128.5
UCLA-SuEIR,2660,116125.1,531.1,4470495.8,0.0,62.1,3529.8,249885994.6
CU-select,3058,129717.8,1024.0,1841933.8,0.0,144.0,7744.0,70913241.0
IowaStateLW-STEM,3103,139052.2,729.0,4716449.0,0.0,64.0,6241.0,261339556.0
USC-SI_kJalpha,2794,170973.7,625.0,6670489.0,0.0,64.0,5041.0,372490000.0
PandemicCentral-USCounty,3049,218122.6,1225.0,4034987.1,0.0,144.0,8100.0,178142409.0
COVIDhub-baseline,3141,239721.0,361.0,11561444.4,0.0,36.0,2601.0,647702500.0
MITCovAlliance-SIR,2461,240615.4,1032.3,4124631.1,0.0,115.1,8070.7,172696131.1
JHUAPL-Bucky,3141,253860.8,467.7,10841316.0,0.0,47.8,3683.5,606304489.8
CEID-Walk,3141,255107.7,375.3,12353603.6,0.0,44.2,2865.9,692105497.2
Yu_Group-CLEP,2376,270401.1,1354.2,5519141.7,0.0,209.1,11772.6,204851960.1
OliverWyman-Navigator,2769,321350.9,495.1,14621424.0,0.0,64.0,4489.0,818703769.0
