,count,mean,median,std,min,25%,75%,max
CEID-Walk,51,3461.3,2525.1,3842.2,45.4,1114.5,4352.4,19186.1
LNQ-ens1,51,3516.4,2594.6,3690.0,62.8,837.8,5033.6,20216.1
COVIDhub-baseline,51,3517.7,2667.0,3904.1,45.0,1082.5,4253.0,18970.0
JHUAPL-Bucky,51,3521.7,2518.2,3168.9,17.7,896.0,5458.3,10608.7
COVIDhub-ensemble,51,3887.7,3380.0,3919.1,43.0,1205.0,5047.0,20853.0
USC-SI_kJalpha,51,4035.1,3129.0,3960.2,57.0,960.5,5227.5,17401.0
JCB-PRM,51,4072.1,2660.0,5642.8,13.0,998.0,4408.8,35267.6
UMich-RidgeTfReg,50,4674.3,3482.4,4801.6,1.0,543.8,6376.2,20654.4
OliverWyman-Navigator,51,4847.5,2166.0,8846.0,108.0,975.5,6337.5,60938.0
IowaStateLW-STEM,49,4894.7,3832.0,4855.0,41.0,1160.0,6554.0,26233.0
Covid19Sim-Simulator,51,4938.7,3569.0,6888.8,24.0,1145.8,5390.2,44877.4
UCLA-SuEIR,51,5005.9,3813.0,5362.3,11.4,1643.4,6165.9,29226.4
Karlen-pypm,51,5240.2,3134.4,7269.2,4.1,1212.3,6293.0,45725.3
CU-select,51,5415.5,3067.0,10723.5,40.0,1460.5,5041.5,72714.0
LANL-GrowthRate,51,5758.6,4321.1,6462.2,27.6,1827.1,7142.7,38297.9
USACE-ERDC_SEIR,51,6606.1,2567.2,15894.9,66.8,698.3,5580.6,103023.9
DDS-NBDS,51,6850.4,2712.1,10806.9,5.6,599.7,5601.2,52210.9
JHU_IDD-CovidSP,51,7002.4,5269.3,9743.8,122.0,1767.6,9310.0,61924.9
RobertWalraven-ESG,51,8801.6,5932.3,12067.9,30.6,3498.8,9789.8,78694.0
CovidAnalytics-DELPHI,51,9759.4,6782.0,10567.3,100.0,3036.0,11921.5,59997.0
