,count,mean,median,std,min,25%,75%,max
COVIDhub-baseline,3141,146.5,43.0,521.6,0.0,14.0,115.0,17929.0
CEID-Walk,3141,149.8,43.8,528.0,0.0,14.6,118.3,18342.5
LNQ-ens1,3141,160.0,47.5,570.3,0.0,16.1,129.6,19445.9
IowaStateLW-STEM,3103,162.8,49.0,527.1,0.0,14.0,129.0,16457.0
COVIDhub-ensemble,3141,167.9,51.0,612.5,0.0,17.0,132.0,20737.0
JHU_IDD-CovidSP,3139,181.4,47.9,706.1,0.0,15.4,133.3,22778.2
JHUAPL-Bucky,2393,205.0,60.8,688.6,0.0,21.6,157.9,21424.5
LANL-GrowthRate,2951,213.1,80.2,585.7,0.0,31.5,191.1,18705.3
USC-SI_kJalpha,2790,217.5,61.0,785.0,0.0,22.0,160.0,26056.0
UVA-Ensemble,2766,219.1,70.0,685.5,0.0,21.8,189.3,23230.9
RobertWalraven-ESG,3141,254.7,75.3,794.6,0.0,25.0,205.2,21420.9
MITCovAlliance-SIR,2339,255.7,67.7,1028.7,0.1,24.3,185.0,32179.0
CU-select,3061,358.4,73.0,1802.6,0.0,24.0,203.0,75793.0
Yu_Group-CLEP,3136,1040.1,144.8,3690.6,0.0,45.1,544.8,72000.5
