,count,mean,median,std,min,25%,75%,max
USC-SI_kJalpha,51,925.0,679.0,1094.1,2.0,186.5,1056.5,4765.0
CEID-Walk,51,964.9,703.3,1049.5,9.7,240.0,1295.8,4470.0
OliverWyman-Navigator,51,977.1,475.0,1368.3,18.0,170.5,1016.0,7020.0
LNQ-ens1,51,988.5,688.7,1184.2,5.9,214.0,1085.6,5532.0
COVIDhub-baseline,51,1020.0,677.0,1081.7,15.0,206.0,1395.5,4549.0
JCB-PRM,51,1030.6,477.0,1258.8,12.0,180.2,1144.1,4326.2
IQVIA_ACOE-STAN,49,1056.6,631.0,1185.0,4.0,325.5,1417.5,5101.0
Geneva-DetGrowth,51,1066.0,759.1,1314.0,16.2,231.2,1269.2,7313.7
CU-select,51,1072.0,580.0,1189.2,3.0,351.0,1324.0,5511.0
JHUAPL-Bucky,51,1102.1,551.8,1271.0,7.9,233.1,1504.5,5135.8
COVIDhub-ensemble,51,1171.1,894.0,1149.6,3.0,373.5,1490.5,4596.0
Covid19Sim-Simulator,51,1242.4,686.5,1361.6,8.4,326.4,1732.4,6894.3
UMich-RidgeTfReg,50,1326.4,713.9,1545.7,7.8,290.9,1770.5,6916.0
UCLA-SuEIR,51,1330.0,897.6,1379.7,0.1,366.9,1803.9,6007.9
JHU_CSSE-DECOM,42,1341.8,461.9,1860.7,8.0,201.7,1309.8,8504.2
IowaStateLW-STEM,49,1431.0,1027.0,1427.9,16.0,363.9,1832.0,5850.0
DDS-NBDS,51,1598.8,1396.3,1438.2,0.7,426.9,2268.4,6227.2
Karlen-pypm,51,1610.8,1185.8,1700.0,12.0,307.1,2062.7,5910.3
RobertWalraven-ESG,51,1726.2,1256.7,1747.7,12.5,627.7,2101.5,6318.2
LANL-GrowthRate,51,1775.8,911.6,2559.6,1.2,484.5,1939.3,15390.6
JHU_IDD-CovidSP,51,2046.5,1593.7,2094.9,39.0,583.4,2773.1,9441.8
CovidAnalytics-DELPHI,51,3202.8,2389.0,2955.1,28.0,1112.0,4373.0,13691.0
TTU-squider,51,3210.5,1832.7,3519.8,10.7,724.3,4579.5,15753.7
