,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,3816745.9,913028.7,7142491.0,292.9,152720.1,3139978.4,38656695.5
JCB-PRM,51,5177144.9,1196410.0,9260545.2,114.8,259605.5,4910719.8,40419606.4
COVIDhub-ensemble,51,6965177.5,2070721.0,12159830.1,9.0,388325.0,6823250.0,65901924.0
USC-SI_kJalpha,51,11212464.9,3157729.0,24372187.9,3136.0,484612.0,9508964.5,152324964.0
IQVIA_ACOE-STAN,49,11574472.7,1739761.0,26852851.4,529.0,389385.0,8985278.5,152646025.0
Covid19Sim-Simulator,51,12682720.8,2643957.9,27017587.0,98.9,522912.3,11951274.6,143962818.6
Karlen-pypm,51,15075840.2,5238147.7,25313814.8,967.2,667783.6,16295894.4,133536513.6
CU-select,51,19755821.6,2540836.0,56365308.1,3136.0,627265.0,11247294.5,362483521.0
UCLA-SuEIR,51,19816946.7,4350607.0,66031205.1,20.3,933589.1,10169159.5,462244928.0
LANL-GrowthRate,51,20174075.0,5292637.4,52496292.4,31.9,839527.3,12692019.2,349929436.8
USACE-ERDC_SEIR,51,20727781.9,1992565.4,101281977.9,0.6,263502.8,4718503.5,724378711.1
JHUAPL-Bucky,51,21038797.9,2579687.3,82458265.6,370.7,110846.3,12658562.7,586409740.2
CEID-Walk,51,23815499.6,1603860.1,124605045.3,22.3,312216.7,7737213.6,893141795.3
UMich-RidgeTfReg,50,25156802.6,4787884.8,67715038.1,1198.9,448527.2,15592870.3,406064741.1
COVIDhub-baseline,51,25579388.0,1710864.0,135238910.7,121.0,355322.5,8409170.5,969575044.0
DDS-NBDS,51,28628211.4,2068713.8,81997559.6,722.9,376411.3,9864590.5,477028914.1
JHU_IDD-CovidSP,51,32856586.5,6626059.5,89320505.3,3273.4,875511.3,24148854.7,508532416.8
IowaStateLW-STEM,49,44232493.0,3154176.0,206465158.0,4489.0,252526.5,15355624.0,1474944025.0
OliverWyman-Navigator,51,54201794.5,1515361.0,216911675.8,81.0,327284.0,9987410.5,1377077881.0
RobertWalraven-ESG,48,72266647.3,15752961.0,254370001.8,7818.1,3692635.6,51587760.0,1811065054.7
CovidAnalytics-DELPHI,51,82027298.9,25401600.0,152621048.9,8100.0,4547936.5,79341085.0,800041225.0
Geneva-DetGrowth,51,91780515.0,29798633.9,231545701.1,7461.6,7428891.7,73347089.5,1576204139.6
TTU-squider,51,223633230.3,17960737.2,897076043.3,1638.8,1868837.7,68728169.0,6240084265.6
