,predicted_cases,actual_cases,error,perc_error
IowaStateLW-STEM,2327700.0,2364193,-36493.0,-1.5%
UCLA-SuEIR,2026722.3,2364193,-337470.7,-14.3%
Covid19Sim-Simulator,1902829.7,2364193,-461363.3,-19.5%
Columbia_UNC-SurvCon,1859044.0,2364193,-505149.0,-21.4%
COVIDhub-baseline,2905888.0,2364193,541695.0,22.9%
USACE-ERDC_SEIR,1749991.0,2364193,-614202.0,-26.0%
RobertWalraven-ESG,1432166.4,2364193,-932026.6,-39.4%
USC-SI_kJalpha,1423020.0,2364193,-941173.0,-39.8%
