,mean_rank
COVIDhub-baseline,2.5
IowaStateLW-STEM,3.3
UCLA-SuEIR,3.3
USACE-ERDC_SEIR,3.5
USC-SI_kJalpha,4.1
RobertWalraven-ESG,4.3
