,mean_rank
COVIDhub-baseline,7.4
CEID-Walk,7.5
LNQ-ens1,8.1
JHUAPL-Bucky,8.4
JCB-PRM,8.5
OliverWyman-Navigator,8.8
DDS-NBDS,9.0
COVIDhub-ensemble,9.2
USACE-ERDC_SEIR,9.3
UMich-RidgeTfReg,9.8
USC-SI_kJalpha,10.0
Covid19Sim-Simulator,10.3
CU-select,10.7
Karlen-pypm,10.9
IowaStateLW-STEM,11.3
UCLA-SuEIR,11.9
JHU_IDD-CovidSP,12.8
LANL-GrowthRate,13.4
RobertWalraven-ESG,16.3
CovidAnalytics-DELPHI,16.7
