,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,55.4,18.6,176.0,0.0,6.8,48.6,5005.4
COVIDhub-ensemble,3141,64.3,20.0,263.2,0.0,7.0,52.0,11654.0
COVIDhub-baseline,3141,70.5,19.0,484.6,0.0,6.0,51.0,25450.0
CEID-Walk,3141,72.0,19.4,500.0,0.0,6.7,53.5,26307.9
UCLA-SuEIR,2660,75.7,23.0,332.3,0.0,7.9,59.4,15807.8
UVA-Ensemble,2773,77.5,22.8,304.3,0.0,7.4,60.5,12485.9
LANL-GrowthRate,2951,81.4,33.7,206.3,0.0,13.2,75.0,5133.7
JHUAPL-Bucky,3141,84.7,21.6,496.8,0.0,6.9,60.7,24623.3
USC-SI_kJalpha,2794,85.7,25.0,404.6,0.0,8.0,71.0,19300.0
JHU_IDD-CovidSP,3139,86.9,26.2,259.4,0.0,8.5,72.6,5413.1
OliverWyman-Navigator,2769,88.6,22.3,560.0,0.0,8.0,67.0,28613.0
IowaStateLW-STEM,3103,92.1,27.0,361.4,0.0,8.0,79.0,16166.0
Google_Harvard-CPF,3140,96.1,26.1,301.9,0.0,8.6,68.8,6485.1
RobertWalraven-ESG,3141,105.1,31.8,304.0,0.0,10.7,84.9,5926.7
CU-select,3058,111.5,32.0,342.5,0.0,12.0,88.0,8421.0
PandemicCentral-USCounty,3049,124.6,35.0,450.2,0.0,12.0,90.0,13347.0
MITCovAlliance-SIR,2461,125.6,32.1,474.3,0.0,10.7,89.8,13141.4
Yu_Group-CLEP,2376,137.7,36.8,501.5,0.0,14.5,108.5,14312.7
