,mean_rank
LNQ-ens1,5.8
COVIDhub-ensemble,6.3
DDS-NBDS,6.3
COVIDhub-baseline,6.6
USC-SI_kJalpha,6.6
USACE-ERDC_SEIR,7.2
IowaStateLW-STEM,7.3
LANL-GrowthRate,7.5
RobertWalraven-ESG,7.6
UCLA-SuEIR,8.1
OliverWyman-Navigator,9.5
JHU_IDD-CovidSP,10.3
Covid19Sim-Simulator,10.6
CovidAnalytics-DELPHI,11.3
IHME-CurveFit,12.4
Karlen-pypm,12.7
