,count,mean,median,std,min,25%,75%,max
JHU_IDD-CovidSP,3139,112540.2,475.7,1187279.2,0.0,39.4,6005.7,35511905.7
LNQ-ens1,3141,131437.0,166.6,2632223.9,0.0,16.6,1298.4,128569948.2
USC-SI_kJalpha,2772,188343.4,324.0,4518091.6,0.0,36.0,2916.0,220047556.0
COVIDhub-ensemble,3141,189398.7,169.0,4435433.8,0.0,16.0,1521.0,200307409.0
OliverWyman-Navigator,2609,192209.9,256.0,2998929.0,0.0,28.0,3185.0,97101316.0
RobertWalraven-ESG,3138,204520.1,302.1,3972786.6,0.0,23.1,2893.4,163243296.3
LANL-GrowthRate,2951,211453.5,430.0,3959341.8,0.0,38.4,2966.1,161303668.2
UCLA-SuEIR,2599,236459.8,255.8,4828655.4,0.0,21.1,2840.5,230347547.1
COVIDhub-baseline,3141,261743.9,196.0,5978973.3,0.0,16.0,2209.0,240436036.0
IowaStateLW-STEM,3103,370816.0,289.0,8231681.8,0.0,25.0,4096.0,356492161.0
CU-select,3093,634890.2,400.0,20124955.0,0.0,36.0,4489.0,1079385316.0
