,mean_rank
LNQ-ens1,4.4
COVIDhub-baseline,4.8
COVIDhub-ensemble,4.9
IowaStateLW-STEM,5.4
UCLA-SuEIR,5.4
USC-SI_kJalpha,5.5
JHU_IDD-CovidSP,5.9
OliverWyman-Navigator,6.0
LANL-GrowthRate,6.2
CU-select,6.6
