,mean_rank
COVIDhub-baseline,2.9
UCLA-SuEIR,4.0
Covid19Sim-Simulator,4.7
IowaStateLW-STEM,4.8
JHU_IDD-CovidSP,4.9
LANL-GrowthRate,5.3
USC-SI_kJalpha,5.3
USACE-ERDC_SEIR,6.3
CovidAnalytics-DELPHI,6.6
