,mean_rank
COVIDhub-baseline,3.3
UCLA-SuEIR,3.6
Covid19Sim-Simulator,4.3
USC-SI_kJalpha,4.5
IowaStateLW-STEM,4.5
CovidActNow-SEIR_CAN,4.9
LANL-GrowthRate,6.2
CovidAnalytics-DELPHI,6.7
USACE-ERDC_SEIR,6.9
