,mean_rank
LNQ-ens1,5.0
COVIDhub-ensemble,5.1
COVIDhub-baseline,5.4
UCLA-SuEIR,5.8
OliverWyman-Navigator,6.0
USC-SI_kJalpha,6.1
RobertWalraven-ESG,6.1
IowaStateLW-STEM,6.1
JHU_IDD-CovidSP,6.6
LANL-GrowthRate,6.8
CU-select,7.0
