,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,32.1,6.5,161.6,0.0,2.0,18.5,5004.0
COVIDhub-ensemble,3141,35.3,7.0,160.9,0.0,2.0,21.0,3905.0
OliverWyman-Navigator,2550,35.8,7.0,155.3,0.0,2.7,21.4,4282.0
UCLA-SuEIR,2716,36.9,7.6,152.4,0.0,2.4,23.1,3785.9
LANL-GrowthRate,2951,37.1,8.9,156.4,0.0,2.9,24.8,3483.2
COVIDhub-baseline,3141,37.9,7.0,167.3,0.0,2.0,22.0,3793.0
CEID-Walk,3141,38.1,7.4,163.7,0.0,2.2,23.0,3884.3
USC-SI_kJalpha,2774,38.9,8.0,229.7,0.0,3.0,23.0,10164.0
CU-select,3103,41.8,8.0,190.3,0.0,3.0,25.0,5687.0
JHU_IDD-CovidSP,3139,48.5,10.9,164.1,0.0,3.2,33.9,3625.4
RobertWalraven-ESG,3141,54.8,9.2,257.4,0.0,2.5,28.8,5607.1
Yu_Group-CLEP,3139,55.1,11.3,199.8,0.0,3.9,37.9,6803.9
