,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,3141,108.9,23.0,628.7,0.0,7.0,66.0,26069.0
LNQ-ens1,3141,110.4,21.4,535.1,0.0,6.6,66.5,15908.3
USC-SI_kJalpha,2769,126.2,28.0,634.3,0.0,9.0,84.0,23478.0
COVIDhub-baseline,3141,134.6,22.0,717.4,0.0,7.0,75.0,19931.0
UCLA-SuEIR,2895,151.7,26.5,881.6,0.0,7.6,89.5,30645.1
LANL-GrowthRate,2950,154.1,34.1,814.6,0.0,9.6,98.3,28382.6
JHU_IDD-CovidSP,3139,173.2,33.0,595.7,0.0,9.7,117.7,12422.5
IowaStateLW-STEM,3103,183.2,27.0,1062.2,0.0,7.0,94.0,33436.0
CU-select,3072,215.2,35.0,1195.5,0.0,10.0,129.0,42868.0
OliverWyman-Navigator,2705,225.2,32.0,1015.1,0.0,9.0,121.0,28847.0
