,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,298403.0,458.2,6458066.4,0.0,43.3,4418.0,253072441.5
JHU_IDD-CovidSP,3139,384697.1,1088.6,4932384.0,0.0,94.7,13847.0,154318671.9
COVIDhub-ensemble,3141,406941.0,529.0,12851525.0,0.0,49.0,4356.0,679592761.0
USC-SI_kJalpha,2769,418138.8,784.0,10495024.9,0.0,81.0,7056.0,551216484.0
COVIDhub-baseline,3141,532571.2,484.0,10532755.8,0.0,49.0,5625.0,397244761.0
LANL-GrowthRate,2950,687092.1,1162.4,16876595.1,0.0,91.3,9660.4,805572432.5
UCLA-SuEIR,2895,799944.5,701.1,21584934.0,0.0,57.7,8005.2,939122342.7
OliverWyman-Navigator,2705,1080776.2,1024.0,19442871.9,0.0,81.0,14641.0,832149409.0
IowaStateLW-STEM,3103,1161505.8,729.0,26153883.8,0.0,49.0,8836.0,1117966096.0
CU-select,3072,1475049.9,1225.0,38179283.3,0.0,100.0,16641.0,1837665424.0
