,count,mean,median,std,min,25%,75%,max
USC-SI_kJalpha,51,2979.7,1295.0,6171.8,7.0,349.5,2791.0,40003.0
LNQ-ens1,51,3394.4,1616.9,6943.1,69.1,388.0,3175.7,45557.3
COVIDhub-ensemble,51,4101.0,962.0,8647.1,13.0,307.0,2717.5,50392.0
COVIDhub-baseline,51,5234.2,1574.0,12101.5,17.0,387.0,3453.5,75700.0
DDS-NBDS,51,5563.4,3060.1,10151.9,1.3,698.1,5255.7,60755.3
USACE-ERDC_SEIR,51,5866.3,1807.1,10814.8,0.1,555.6,5564.5,56095.8
UCLA-SuEIR,51,6085.5,2276.0,9538.7,9.1,814.5,7498.0,45826.9
LANL-GrowthRate,51,6425.4,1773.8,15480.4,0.3,451.7,4002.6,85806.7
IowaStateLW-STEM,49,6582.3,1787.0,17183.5,13.0,646.5,3813.0,109718.0
JHU_IDD-CovidSP,51,6996.6,3191.0,11074.0,2.5,704.9,7731.8,63520.4
CovidAnalytics-DELPHI,51,9464.9,4658.0,14687.4,57.0,1621.5,10373.5,75934.0
RobertWalraven-ESG,49,9489.7,2306.3,20666.9,22.9,816.2,5643.6,121789.6
OliverWyman-Navigator,51,11846.3,4342.0,18396.5,49.0,1437.0,14066.5,104700.0
Geneva-DetGrowth,51,13696.6,8495.8,22152.5,55.7,2065.9,12948.8,108121.8
Covid19Sim-Simulator,51,15910.2,2727.7,40180.9,23.5,681.6,10588.9,229165.1
Karlen-pypm,51,17113.8,6453.0,36276.3,47.2,1692.2,16051.0,191854.8
IHME-CurveFit,51,25880.4,5895.2,77460.8,109.3,1903.8,12924.1,525945.9
