,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,711,1146.4,915.0,711.7,435.4,204.0,0.7,True,True
Belgium,9800,15606.1,10811.0,9464.2,5806.1,1011.0,-335.8,True,True
Bulgaria,299,292.3,260.0,108.8,-6.7,-39.0,-190.2,False,False
Canada,8892,16453.0,11883.0,6622.0,7561.0,2991.0,-2270.0,True,True
Croatia,120,305.0,313.0,109.3,185.0,193.0,-10.7,False,True
Cyprus,19,15.0,26.0,11.1,-4.0,7.0,-7.9,False,False
Czechia,358,562.7,406.0,280.3,204.7,48.0,-77.7,True,True
Denmark,611,1200.1,794.0,805.6,589.1,183.0,194.6,True,True
Estonia,69,108.6,107.0,69.1,39.6,38.0,0.1,True,True
Finland,328,743.6,798.0,299.3,415.6,470.0,-28.7,False,True
France,30155,45314.7,36020.0,28859.1,15159.7,5865.0,-1295.9,True,True
Germany,9091,16282.3,14092.0,8543.0,7191.3,5001.0,-548.0,True,True
Greece,194,253.1,226.0,152.0,59.1,32.0,-42.0,True,True
Hungary,596,1111.7,802.0,453.1,515.7,206.0,-142.9,True,True
Ireland,1753,3644.0,2819.0,1697.5,1891.0,1066.0,-55.5,True,True
Italy,35042,51600.4,40839.0,31458.5,16558.4,5797.0,-3583.5,True,True
Latvia,31,48.1,47.0,36.1,17.1,16.0,5.1,True,True
Lithuania,80,99.6,84.0,53.5,19.6,4.0,-26.5,True,False
Luxembourg,111,181.7,145.0,97.9,70.7,34.0,-13.1,True,True
Netherlands,6155,11140.9,8686.0,6572.4,4985.9,2531.0,417.4,True,True
Norway,255,310.4,346.0,283.6,55.4,91.0,28.6,False,True
Poland,1618,2155.1,2236.0,1109.2,537.1,618.0,-508.8,False,True
Portugal,1684,2509.4,2281.0,1225.8,825.4,597.0,-458.2,True,True
Romania,2009,2714.4,2735.0,1139.1,705.4,726.0,-869.9,False,False
Slovakia,28,100.0,49.0,26.7,72.0,21.0,-1.3,True,True
Slovenia,111,247.0,147.0,129.9,136.0,36.0,18.9,True,True
Spain,28420,45860.1,32127.0,27727.0,17440.1,3707.0,-693.0,True,True
Sweden,5619,8072.6,7198.0,10196.0,2453.6,1579.0,4577.0,True,False
Switzerland,1969,3059.0,2459.0,2147.7,1090.0,490.0,178.7,True,True
United Kingdom,45358,110794.7,49784.0,40555.0,65436.7,4426.0,-4803.0,True,True
