,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,711,1766.9,1051.0,511.9,1055.9,340.0,-199.1,True,True
Belgium,9800,30303.0,12003.0,8161.4,20503.0,2203.0,-1638.6,True,True
Bulgaria,299,182.9,144.0,47.6,-116.1,-155.0,-251.4,False,False
Croatia,120,326.7,171.0,57.3,206.7,51.0,-62.7,True,True
Cyprus,19,12.0,38.0,14.8,-7.0,19.0,-4.2,False,True
Czechia,358,842.4,559.0,199.3,484.4,201.0,-158.7,True,True
Denmark,611,1368.4,793.0,771.6,757.4,182.0,160.6,True,True
Estonia,69,192.6,138.0,75.9,123.6,69.0,6.9,True,True
Finland,328,593.9,362.0,166.7,265.9,34.0,-161.3,True,True
France,30155,87754.0,40936.0,23103.7,57599.0,10781.0,-7051.3,True,True
Germany,9091,26069.4,14409.0,5913.2,16978.4,5318.0,-3177.8,True,True
Greece,194,332.1,258.0,123.0,138.1,64.0,-71.0,True,True
Hungary,596,1343.3,716.0,319.0,747.3,120.0,-277.0,True,True
Ireland,1753,4781.0,2318.0,987.1,3028.0,565.0,-765.9,True,True
Italy,35042,70508.4,41720.0,26600.2,35466.4,6678.0,-8441.8,True,True
Latvia,31,5.0,31.0,156.2,-26.0,0.0,125.2,True,False
Lithuania,80,202.3,148.0,40.3,122.3,68.0,-39.7,True,True
Luxembourg,111,176.7,158.0,117.6,65.7,47.0,6.6,True,True
Malta,9,3.0,19.0,12.5,-6.0,10.0,3.5,False,True
Netherlands,6155,15601.0,8366.0,7360.5,9446.0,2211.0,1205.5,True,True
Norway,255,778.6,480.0,336.5,523.6,225.0,81.5,True,True
Poland,1618,2096.4,1194.0,688.6,478.4,-424.0,-929.4,True,False
Portugal,1684,3277.9,2848.0,955.7,1593.9,1164.0,-728.3,True,True
Romania,2009,2347.0,1927.0,599.3,338.0,-82.0,-1409.7,True,False
Slovakia,28,152.9,64.0,51.5,124.9,36.0,23.5,True,True
Slovenia,111,356.7,192.0,86.4,245.7,81.0,-24.6,True,True
Spain,28420,60215.4,30759.0,24624.3,31795.4,2339.0,-3795.7,True,True
Sweden,5619,9984.1,4557.0,9190.5,4365.1,-1062.0,3571.5,True,True
Switzerland,1969,5128.9,2601.0,1712.5,3159.9,632.0,-256.5,True,True
United Kingdom,45358,82702.4,36915.0,33141.8,37344.4,-8443.0,-12216.2,True,True
