,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,2220,974.6,1498.0,655.0,-1245.4,-722.0,-1565.0,True,False
Austria,711,707.4,759.0,645.8,-3.6,48.0,-65.2,False,False
Belgium,9800,12330.4,10296.0,10583.4,2530.4,496.0,783.4,True,True
Brazil,78772,62167.3,97171.0,73948.7,-16604.7,18399.0,-4823.3,False,True
Bulgaria,299,258.1,298.0,189.9,-40.9,-1.0,-109.1,True,False
Canada,8892,13323.6,12443.0,9803.4,4431.6,3551.0,911.4,True,True
Chile,8445,1828.7,3383.0,671.3,-6616.3,-5062.0,-7773.7,True,False
Colombia,6516,1576.7,3382.0,1863.1,-4939.3,-3134.0,-4652.9,True,True
Croatia,120,129.9,165.0,129.1,9.9,45.0,9.1,False,True
Cyprus,19,25.7,23.0,10.0,6.7,4.0,-9.0,True,False
Czechia,358,427.7,393.0,395.6,69.7,35.0,37.6,True,True
Denmark,611,731.0,719.0,727.6,120.0,108.0,116.6,True,True
Dominican Republic,971,791.3,700.0,844.3,-179.7,-271.0,-126.7,False,True
Ecuador,5282,8498.1,6704.0,5198.1,3216.1,1422.0,-83.9,True,True
Egypt,4251,1621.0,2508.0,1756.0,-2630.0,-1743.0,-2495.0,True,True
Estonia,69,90.1,92.0,64.5,21.1,23.0,-4.5,False,True
Finland,328,552.7,499.0,408.6,224.7,171.0,80.6,True,True
France,30155,42150.0,34051.0,31061.6,11995.0,3896.0,906.6,True,True
Germany,9091,10983.3,10394.0,9847.6,1892.3,1303.0,756.6,True,True
Greece,194,287.0,213.0,164.3,93.0,19.0,-29.7,True,True
Hungary,596,819.3,734.0,702.0,223.3,138.0,106.0,True,True
Iceland,10,10.0,13.0,28.8,0.0,3.0,18.8,False,False
Ireland,1753,2244.1,1911.0,1736.3,491.1,158.0,-16.7,True,True
Israel,401,432.9,356.0,271.8,31.9,-45.0,-129.2,False,False
Italy,35042,43056.7,37980.0,35056.2,8014.7,2938.0,14.2,True,True
Latvia,31,27.7,34.0,16.0,-3.3,3.0,-15.0,True,False
Lithuania,80,137.4,84.0,54.4,57.4,4.0,-25.6,True,True
Luxembourg,111,159.3,132.0,114.4,48.3,21.0,3.4,True,True
Malaysia,122,147.9,145.0,112.1,25.9,23.0,-9.9,True,True
Mexico,38888,20660.4,40522.0,6611.6,-18227.6,1634.0,-32276.4,True,False
Moldova,680,583.0,999.0,389.6,-97.0,319.0,-290.4,False,False
Netherlands,6155,7787.0,7283.0,6961.6,1632.0,1128.0,806.6,True,True
Norway,255,311.4,277.0,224.9,56.4,22.0,-30.1,True,True
Panama,1071,540.4,638.0,609.2,-530.6,-433.0,-461.8,True,True
Peru,12998,10004.4,8676.0,6071.9,-2993.6,-4322.0,-6926.1,False,False
Philippines,1773,1746.0,1669.0,1655.9,-27.0,-104.0,-117.1,False,False
Poland,1618,2025.3,2066.0,1707.7,407.3,448.0,89.7,False,True
Portugal,1684,1989.1,1762.0,1645.9,305.1,78.0,-38.1,True,True
Romania,2009,2322.6,2518.0,3918.9,313.6,509.0,1909.9,False,False
Slovakia,28,45.4,37.0,24.1,17.4,9.0,-3.9,True,True
Slovenia,111,121.4,129.0,119.5,10.4,18.0,8.5,False,True
South Korea,295,306.6,318.0,339.9,11.6,23.0,44.9,False,False
Spain,28420,36118.3,31411.0,29575.8,7698.3,2991.0,1155.8,True,True
Sweden,5619,7549.7,6804.0,5703.0,1930.7,1185.0,84.0,True,True
Switzerland,1969,2243.3,2178.0,1935.3,274.3,209.0,-33.7,True,True
Turkey,5475,7046.7,5442.0,5222.7,1571.7,-33.0,-252.3,True,True
Ukraine,1496,1641.7,4958.0,1151.6,145.7,3462.0,-344.4,False,False
United Kingdom,45358,58709.6,47761.0,43379.8,13351.6,2403.0,-1978.2,True,True
