,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,2220,1122.7,1446.0,2850.9,-1097.3,-774.0,630.9,True,True
Austria,711,733.6,715.0,642.3,22.6,4.0,-68.7,True,False
Belgium,9800,11101.7,10233.0,9695.3,1301.7,433.0,-104.7,True,True
Brazil,78772,74541.6,91807.0,101185.3,-4230.4,13035.0,22413.3,False,False
Bulgaria,299,284.3,354.0,248.6,-14.7,55.0,-50.4,False,False
Canada,8892,12016.4,10076.0,8130.9,3124.4,1184.0,-761.1,True,True
Chile,8445,2944.1,4405.0,7997.5,-5500.9,-4040.0,-447.5,True,True
Colombia,6516,1968.9,3227.0,3008.1,-4547.1,-3289.0,-3507.9,True,True
Croatia,120,138.6,149.0,100.4,18.6,29.0,-19.6,False,False
Cyprus,19,17.0,20.0,12.0,-2.0,1.0,-7.0,True,False
Czechia,358,471.3,379.0,366.7,113.3,21.0,8.7,True,True
Denmark,611,678.7,678.0,624.0,67.7,67.0,13.0,True,True
Dominican Republic,971,660.6,678.0,585.1,-310.4,-293.0,-385.9,True,False
Ecuador,5282,6319.6,5856.0,5706.1,1037.6,574.0,424.1,True,True
Egypt,4251,1847.6,2112.0,1485.1,-2403.4,-2139.0,-2765.9,True,False
Estonia,69,72.7,80.0,61.0,3.7,11.0,-8.0,False,False
Finland,328,369.7,414.0,316.7,41.7,86.0,-11.3,False,True
France,30155,31815.7,31317.0,31363.1,1660.7,1162.0,1208.1,True,True
Germany,9091,10669.6,10139.0,9104.6,1578.6,1048.0,13.6,True,True
Greece,194,226.0,203.0,190.7,32.0,9.0,-3.3,True,True
Hungary,596,714.7,712.0,536.4,118.7,116.0,-59.6,True,True
Iceland,10,10.0,11.0,24.0,0.0,1.0,14.0,False,False
Ireland,1753,2061.1,1851.0,1692.5,308.1,98.0,-60.5,True,True
Israel,401,319.6,329.0,340.6,-81.4,-72.0,-60.4,True,True
Italy,35042,39588.4,37547.0,39222.1,4546.4,2505.0,4180.1,True,True
Japan,986,1454.9,1030.0,1188.8,468.9,44.0,202.8,True,True
Latvia,31,45.1,31.0,26.4,14.1,0.0,-4.6,True,True
Lithuania,80,93.9,84.0,76.5,13.9,4.0,-3.5,True,True
Luxembourg,111,133.1,125.0,109.3,22.1,14.0,-1.7,True,True
Malaysia,122,130.4,132.0,115.7,8.4,10.0,-6.3,False,True
Mexico,38888,25383.6,46001.0,6611.6,-13504.4,7113.0,-32276.4,True,False
Moldova,680,600.4,796.0,344.9,-79.6,116.0,-335.1,False,False
Netherlands,6155,6898.1,6983.0,6119.5,743.1,828.0,-35.5,False,True
Norway,255,250.4,261.0,242.9,-4.6,6.0,-12.1,False,False
Panama,1071,549.1,579.0,467.1,-521.9,-492.0,-603.9,True,False
Peru,12998,10109.0,13103.0,16672.6,-2889.0,105.0,3674.6,True,False
Philippines,1773,1197.0,1210.0,969.2,-576.0,-563.0,-803.8,True,False
Poland,1618,1554.7,1811.0,1208.2,-63.3,193.0,-409.8,False,False
Portugal,1684,2093.7,1767.0,1619.9,409.7,83.0,-64.1,True,True
Romania,2009,1860.7,2131.0,1336.7,-148.3,122.0,-672.3,True,False
Russia,12228,10660.7,12997.0,7095.4,-1567.3,769.0,-5132.6,True,False
Serbia,461,300.7,331.0,266.6,-160.3,-130.0,-194.4,True,False
Slovakia,28,28.0,34.0,22.0,0.0,6.0,-6.0,False,False
Slovenia,111,130.1,122.0,105.6,19.1,11.0,-5.4,True,True
South Korea,295,315.3,314.0,262.8,20.3,19.0,-32.2,True,False
Spain,28420,37233.7,31564.0,32725.7,8813.7,3144.0,4305.7,True,True
Sweden,5619,6582.4,5369.0,5223.7,963.4,-250.0,-395.3,True,True
Switzerland,1969,2121.3,2110.0,1931.1,152.3,141.0,-37.9,True,True
Turkey,5475,5896.4,5158.0,4753.4,421.4,-317.0,-721.6,True,False
Ukraine,1496,1301.9,1865.0,899.6,-194.1,369.0,-596.4,False,False
United Kingdom,45358,53350.3,48149.0,44127.6,7992.3,2791.0,-1230.4,True,True
