,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1068,1045.6,1040.0,1123.9,-22.4,-28.0,55.9,False,False
Argentina,2220,1863.4,1918.0,2526.8,-356.6,-302.0,306.8,True,True
Australia,122,109.7,106.0,102.4,-12.3,-16.0,-19.6,False,False
Austria,711,736.3,714.0,724.0,25.3,3.0,13.0,True,True
Bangladesh,2581,2520.9,2863.0,3024.3,-60.1,282.0,443.3,False,False
Belarus,495,488.7,483.0,472.5,-6.3,-12.0,-22.5,False,False
Belgium,9800,9834.9,9824.0,9728.1,34.9,24.0,-71.9,True,False
Bolivia,2106,1702.6,1868.0,1727.7,-403.4,-238.0,-378.3,True,True
Brazil,78772,77710.6,78119.0,83936.0,-1061.4,-653.0,5164.0,True,False
Bulgaria,299,276.1,281.0,315.0,-22.9,-18.0,16.0,True,True
Canada,8892,8867.7,9047.0,9055.9,-24.3,155.0,163.9,False,False
Chile,8445,8451.9,8254.0,12673.6,6.9,-191.0,4228.6,False,False
Colombia,6516,5836.0,7459.0,7498.6,-680.0,943.0,982.6,False,False
Croatia,120,107.0,111.0,165.7,-13.0,-9.0,45.7,True,False
Cuba,87,88.9,89.0,100.5,1.9,2.0,13.5,False,False
Cyprus,19,19.0,20.0,17.2,0.0,1.0,-1.8,False,False
Czechia,358,382.3,358.0,351.8,24.3,0.0,-6.2,True,True
Denmark,611,615.4,618.0,635.2,4.4,7.0,24.2,False,False
Dominican Republic,971,908.9,958.0,1017.7,-62.1,-13.0,46.7,True,True
Ecuador,5282,5017.6,4896.0,12162.9,-264.4,-386.0,6880.9,False,False
Egypt,4251,4491.9,4405.0,5958.1,240.9,154.0,1707.1,True,False
Estonia,69,69.0,72.0,71.8,0.0,3.0,2.8,False,False
Finland,328,333.7,336.0,317.9,5.7,8.0,-10.1,False,False
France,30155,30175.3,30104.0,30164.3,20.3,-51.0,9.3,False,True
Germany,9091,9176.6,9261.0,9450.6,85.6,170.0,359.6,False,False
Greece,194,193.9,196.0,202.0,-0.1,2.0,8.0,False,False
Honduras,891,810.4,836.0,722.8,-80.6,-55.0,-168.2,True,False
Hungary,596,612.4,612.0,595.4,16.4,16.0,-0.6,True,True
Iceland,10,10.0,10.0,11.7,0.0,0.0,1.7,True,False
Iran,13979,13036.6,12950.0,13383.3,-942.4,-1029.0,-595.7,False,True
Ireland,1753,1792.1,1759.0,1765.2,39.1,6.0,12.2,True,True
Israel,401,352.3,337.0,317.4,-48.7,-64.0,-83.6,False,False
Italy,35042,35035.1,35402.0,35895.1,-6.9,360.0,853.1,False,False
Japan,986,1020.6,1013.0,1064.9,34.6,27.0,78.9,True,False
Kuwait,407,410.9,418.0,432.6,3.9,11.0,25.6,False,False
Latvia,31,30.0,32.0,31.3,-1.0,1.0,0.3,False,True
Lithuania,80,83.7,83.0,83.3,3.7,3.0,3.3,True,True
Luxembourg,111,110.0,112.0,115.9,-1.0,1.0,4.9,False,False
Malaysia,122,121.0,135.0,123.5,-1.0,13.0,1.5,False,False
Malta,9,9.0,10.0,8.5,0.0,1.0,-0.5,False,False
Mexico,38888,40428.0,42284.0,37585.3,1540.0,3396.0,-1302.7,False,True
Moldova,680,692.9,738.0,919.6,12.9,58.0,239.6,False,False
Morocco,269,241.0,227.0,249.4,-28.0,-42.0,-19.6,False,True
Netherlands,6155,6166.9,6220.0,6167.5,11.9,65.0,12.5,False,False
Norway,255,263.3,254.0,244.9,8.3,-1.0,-10.1,True,False
Pakistan,5568,5815.6,6608.0,7032.5,247.6,1040.0,1464.5,False,False
Panama,1071,898.3,890.0,774.5,-172.7,-181.0,-296.5,False,False
Peru,12998,12951.3,13019.0,20931.9,-46.7,21.0,7933.9,True,False
Philippines,1773,1458.3,1418.0,1398.2,-314.7,-355.0,-374.8,False,False
Poland,1618,1672.3,1694.0,1758.2,54.3,76.0,140.2,False,False
Portugal,1684,1661.1,1631.0,1581.0,-22.9,-53.0,-103.0,False,False
Romania,2009,1897.7,1866.0,2075.9,-111.3,-143.0,66.9,False,True
Russia,12228,11800.0,11920.0,12048.9,-428.0,-308.0,-179.1,True,True
Saudi Arabia,2447,2362.4,2213.0,6915.7,-84.6,-234.0,4468.7,False,False
Serbia,461,295.7,287.0,272.9,-165.3,-174.0,-188.1,False,False
Slovakia,28,28.0,29.0,28.9,0.0,1.0,0.9,False,False
Slovenia,111,116.7,113.0,111.6,5.7,2.0,0.6,True,True
South Korea,295,287.7,296.0,288.6,-7.3,1.0,-6.4,True,True
Spain,28420,28400.1,28625.0,27925.1,-19.9,205.0,-494.9,False,False
Sweden,5715,5762.9,5708.0,5502.0,47.9,-7.0,-213.0,True,False
Switzerland,1969,1979.1,1982.0,2036.7,10.1,13.0,67.7,False,False
Turkey,5475,5517.0,5615.0,5913.0,42.0,140.0,438.0,False,False
Ukraine,1496,1513.4,1546.0,1695.3,17.4,50.0,199.3,False,False
United Arab Emirates,338,344.4,337.0,341.5,6.4,-1.0,3.5,True,True
United Kingdom,41069,46254.0,45174.0,45083.5,5185.0,4105.0,4014.5,True,True
