,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,711,1763.4,1039.0,457.1,1052.4,328.0,-253.9,True,True
Belgium,9800,32464.4,12645.0,8039.0,22664.4,2845.0,-1761.0,True,True
Bulgaria,299,209.1,154.0,47.2,-89.9,-145.0,-251.8,False,False
Croatia,120,355.6,179.0,55.9,235.6,59.0,-64.1,True,True
Cyprus,19,24.9,44.0,17.5,5.9,25.0,-1.5,False,True
Czechia,358,803.1,609.0,194.0,445.1,251.0,-164.0,True,True
Denmark,611,1409.3,807.0,683.1,798.3,196.0,72.1,True,True
Estonia,69,232.9,137.0,56.7,163.9,68.0,-12.3,True,True
Finland,328,582.6,393.0,118.5,254.6,65.0,-209.5,True,True
France,30155,88298.3,41757.0,22555.3,58143.3,11602.0,-7599.7,True,True
Germany,9091,24694.6,14152.0,4957.4,15603.6,5061.0,-4133.6,True,True
Greece,194,305.9,260.0,119.2,111.9,66.0,-74.8,True,True
Hungary,596,1346.1,743.0,305.2,750.1,147.0,-290.8,True,True
Ireland,1753,4158.6,2125.0,889.9,2405.6,372.0,-863.1,True,True
Italy,35042,72015.7,41861.0,26007.4,36973.7,6819.0,-9034.6,True,True
Latvia,31,5.0,28.0,80.0,-26.0,-3.0,49.0,True,False
Lithuania,80,189.3,138.0,39.2,109.3,58.0,-40.8,True,True
Luxembourg,111,163.0,179.0,116.4,52.0,68.0,5.4,False,True
Malta,9,3.0,26.0,14.4,-6.0,17.0,5.4,False,True
Netherlands,6155,15911.3,8846.0,6814.3,9756.3,2691.0,659.3,True,True
Norway,255,640.7,401.0,279.9,385.7,146.0,24.9,True,True
Poland,1618,2005.7,1176.0,646.2,387.7,-442.0,-971.8,False,False
Portugal,1684,3414.0,3024.0,980.1,1730.0,1340.0,-703.9,True,True
Romania,2009,2186.7,1650.0,617.7,177.7,-359.0,-1391.3,False,False
Slovakia,28,140.6,70.0,252.0,112.6,42.0,224.0,True,False
Slovenia,111,344.0,192.0,70.3,233.0,81.0,-40.7,True,True
Spain,28420,62161.6,30964.0,23679.6,33741.6,2544.0,-4740.4,True,True
Sweden,5715,9781.4,4830.0,5890.2,4066.4,-885.0,175.2,True,True
Switzerland,1969,5083.0,2658.0,1583.6,3114.0,689.0,-385.4,True,True
United Kingdom,41069,86372.1,39034.0,37520.5,45303.1,-2035.0,-3548.5,True,True
