,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,86924.2,5715.4,306653.0,0.0,1005.3,59785.5,2141832.2
UMass-MechBayes,51,117274.1,6400.0,342039.9,1.0,814.5,76793.0,2108304.0
USC-SI_kJalpha,51,121491.0,23104.0,397799.9,49.0,3601.0,62280.5,2660161.0
LNQ-ens1,51,146558.4,16147.5,465333.6,13.0,2630.8,73571.4,2963456.1
BPagano-RtDriven,51,159770.4,27898.7,319318.8,0.9,6240.1,161466.8,1785018.9
OliverWyman-Navigator,51,167620.7,16494.9,531510.2,23.4,2049.9,68263.2,3522292.0
Google_Harvard-CPF,51,173694.7,15966.6,547655.2,3.2,1885.5,78062.7,3660988.9
LANL-GrowthRate,51,174987.9,27225.0,345847.6,12.2,1912.5,111906.6,1575025.0
CU-select,51,176577.1,13924.0,666105.8,25.0,1445.0,58084.0,4447881.0
Covid19Sim-Simulator,51,189417.7,12033.5,752860.4,107.9,1092.7,53891.0,5242439.2
JHUAPL-Bucky,51,193567.1,16275.0,644560.1,1.8,2139.0,88855.9,4258976.0
CMU-TimeSeries,51,193720.1,18225.0,545905.2,121.0,4970.5,65352.5,3337929.0
Caltech-CS156,51,200246.6,12868.0,645319.4,0.0,1251.2,76826.8,4122433.1
RobertWalraven-ESG,51,202001.4,43568.2,471147.5,322.6,3748.1,183658.2,2948123.3
Columbia_UNC-SurvCon,51,208009.3,25921.0,472793.0,4.0,1898.5,173492.5,2961841.0
UCSD_NEU-DeepGLEAM,50,218278.3,9220.6,608498.2,10.8,1290.5,122532.2,3676145.3
JCB-PRM,51,225335.9,19414.8,729062.9,0.0,6205.8,91788.1,4912266.4
MOBS-GLEAM_COVID,50,228364.2,11919.6,625461.6,0.1,2106.4,139608.0,3733063.7
MSRA-DeepST,47,230909.6,8879.3,658692.4,0.0,1015.8,72086.6,3841734.8
SteveMcConnell-CovidComplete,51,231373.0,12100.0,793829.6,25.0,3722.0,64517.0,4566769.0
UA-EpiCovDA,51,238422.0,19044.0,657429.1,4.0,1156.0,80012.5,3279721.0
COVIDhub-ensemble,51,242852.1,19044.0,725840.8,121.0,2882.5,120812.5,4730625.0
GT-DeepCOVID,45,258880.1,25302.8,773810.8,0.1,2644.6,117562.1,5007846.0
JHU_CSSE-DECOM,51,285328.9,17689.0,738847.0,16.0,1369.0,163318.5,4481689.0
epiforecasts-ensemble1,47,317010.8,25921.0,879275.0,169.0,4392.0,129972.5,5531904.0
CEID-Walk,51,361513.9,37395.8,885299.7,17.7,5109.3,235569.7,5007314.7
COVIDhub-baseline,51,361524.6,38732.8,910087.9,9.2,5079.8,208069.8,5270277.7
Baseline,51,365928.3,41557.7,901116.1,102.9,4676.8,184876.0,5196445.9
IowaStateLW-STEM,49,402866.3,56644.0,1045864.6,25.0,3978.0,132512.0,5080516.0
DDS-NBDS,51,415179.3,48819.3,1052996.8,18.6,4019.3,188475.6,6193474.4
USC-SI_kJalpha_RF,51,415856.7,29044.0,1108779.9,12.0,2725.3,150629.6,5222512.8
UT-Mobility,51,419145.3,57121.0,933409.2,4.0,9983.1,251312.5,5071504.0
MIT_CritData-GBCF,51,423249.5,34969.0,1063120.2,4.0,3609.0,159685.0,5107600.0
UMich-RidgeTfReg,50,423749.4,39209.5,1080205.6,0.9,9292.9,169001.1,5985742.1
UCLA-SuEIR,51,446954.8,64412.6,958545.5,131.8,14747.7,330647.8,4899260.7
UCSB-ACTS,51,486319.9,31878.1,1379620.2,9.8,4717.6,153115.5,7941376.6
CovidAnalytics-DELPHI,51,519102.2,73441.0,1300376.5,9.0,5924.5,305208.5,6255001.0
PSI-DRAFT,51,531816.5,70756.0,1220170.5,6.2,5570.5,251544.5,6242502.2
NotreDame-mobility,51,569868.5,84898.0,1537144.2,145.0,30647.4,231617.2,7776333.0
JHU_IDD-CovidSP,51,691344.5,122182.9,1563429.2,20.0,33936.7,468591.3,7358524.3
JHU_UNC_GAS-StatMechPool,51,701570.4,53130.2,2086918.1,0.2,7367.1,212285.1,12791352.2
WalmartLabsML-LogForecasting,51,909400.8,203207.2,1866465.9,264.3,54181.8,586598.2,8242088.8
TTU-squider,51,1766245.0,75252.0,5755832.5,37.3,5430.3,726564.4,38929213.9
