,count,mean,median,std,min,25%,75%,max
BPagano-RtDriven,51,47.2,32.9,61.3,0.1,10.8,63.5,377.5
IowaStateLW-STEM,49,54.4,30.0,77.0,0.0,10.6,53.5,439.0
Karlen-pypm,51,54.6,31.2,78.7,0.0,12.7,66.4,489.9
UCSB-ACTS,51,60.3,27.8,95.1,0.4,10.7,57.9,479.6
OliverWyman-Navigator,51,62.4,36.0,90.0,1.0,15.7,62.5,529.5
MIT_CritData-GBCF,51,62.5,33.0,90.0,1.0,15.5,62.5,489.0
USC-SI_kJalpha,51,66.5,47.0,79.1,0.0,18.5,94.5,483.0
GT-DeepCOVID,49,69.0,29.8,105.6,0.1,7.5,85.3,619.4
JCB-PRM,51,71.8,45.5,97.2,0.7,20.6,74.3,584.1
SteveMcConnell-CovidComplete,51,74.5,35.0,85.2,1.0,14.0,105.0,336.0
UCSD_NEU-DeepGLEAM,50,76.0,41.4,103.7,0.2,16.2,102.9,539.8
Google_Harvard-CPF,51,76.1,24.8,113.6,0.2,10.9,101.6,543.3
JHUAPL-Bucky,51,80.1,37.1,118.6,0.7,19.1,78.7,574.7
MOBS-GLEAM_COVID,50,80.6,41.0,107.8,3.1,19.2,104.6,566.2
Caltech-CS156,51,81.4,48.4,105.1,2.3,16.8,92.8,530.6
COVIDhub-ensemble,51,82.4,42.0,108.8,0.0,14.0,104.0,565.0
JHU_CSSE-DECOM,51,83.1,40.0,110.4,3.0,18.5,97.0,560.0
MSRA-DeepST,50,84.0,42.1,107.2,0.8,16.1,107.8,538.9
Geneva-DetGrowth,51,86.2,47.1,111.8,0.4,22.7,99.2,588.5
UMass-MechBayes,51,92.6,50.0,118.6,1.0,18.5,125.0,571.0
LANL-GrowthRate,51,96.1,44.0,117.2,5.0,19.5,124.0,565.0
CMU-TimeSeries,51,96.9,56.0,113.8,0.0,25.0,129.0,592.0
CovidAnalytics-DELPHI,51,97.1,44.0,137.5,2.0,11.5,106.5,614.0
LNQ-ens1,51,102.6,51.6,122.7,0.1,24.6,128.5,599.6
COVIDhub-baseline,51,106.4,64.0,123.1,0.0,21.5,136.0,601.0
CEID-Walk,51,107.1,69.6,122.2,0.2,20.0,139.2,600.9
CU-select,51,107.6,59.0,134.3,1.0,27.0,137.5,658.0
UT-Mobility,51,108.4,66.0,115.1,3.0,25.0,143.5,490.0
Covid19Sim-Simulator,51,109.1,58.5,125.8,0.5,18.9,156.1,483.4
DDS-NBDS,51,113.8,58.1,145.9,1.6,20.4,140.5,666.9
UCLA-SuEIR,51,119.0,65.0,138.7,0.1,31.0,153.1,676.7
Baseline,51,119.3,63.4,138.4,4.7,30.4,151.4,628.6
UChicagoCHATTOPADHYAY-UnIT,51,120.5,71.7,138.4,1.4,23.0,162.7,579.8
IQVIA_ACOE-STAN,49,123.3,82.0,129.3,2.0,39.5,144.0,650.0
epiforecasts-ensemble1,50,124.8,52.0,162.5,0.0,13.5,156.5,741.0
JHU_IDD-CovidSP,51,127.7,72.5,162.8,0.1,14.0,136.3,582.3
UA-EpiCovDA,51,128.8,60.0,162.1,1.0,27.5,167.5,656.0
NotreDame-mobility,51,136.8,73.2,183.4,0.1,30.7,149.5,839.6
PSI-DRAFT,51,146.0,70.0,188.9,6.0,21.0,172.0,789.0
RobertWalraven-ESG,51,217.6,133.7,260.3,0.0,48.5,237.7,1225.5
WalmartLabsML-LogForecasting,51,237.1,155.2,243.5,11.6,72.7,301.2,895.5
Columbia_UNC-SurvCon,51,241.5,158.0,253.0,9.0,68.0,286.0,1084.0
TTU-squider,51,272.9,167.1,412.7,0.8,39.1,296.8,2624.2
USACE-ERDC_SEIR,51,317.1,89.0,517.9,0.1,28.0,279.3,1966.8
