,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,169.4,75.6,243.7,0.2,31.4,244.0,1463.5
UMass-MechBayes,51,197.0,80.0,282.9,1.0,28.5,277.0,1452.0
USC-SI_kJalpha,51,211.3,152.0,280.0,7.0,60.0,249.5,1631.0
CU-select,51,225.1,118.0,358.4,5.0,38.0,240.0,2109.0
LNQ-ens1,51,228.4,127.1,310.3,3.6,50.8,270.8,1721.5
Covid19Sim-Simulator,51,230.8,109.7,372.7,10.4,33.1,231.4,2289.6
OliverWyman-Navigator,51,236.2,128.4,337.7,4.8,45.3,261.1,1876.8
Google_Harvard-CPF,51,244.1,126.4,341.1,1.8,43.3,279.4,1913.4
Caltech-CS156,51,244.9,113.4,378.2,0.2,35.4,277.2,2030.4
JHUAPL-Bucky,51,257.3,127.6,360.4,1.3,46.1,298.1,2063.7
SteveMcConnell-CovidComplete,51,258.3,110.0,409.8,5.0,61.0,254.0,2137.0
CMU-TimeSeries,51,259.6,135.0,358.9,11.0,70.5,255.5,1827.0
MSRA-DeepST,47,262.4,94.2,406.6,0.1,31.8,268.4,1960.0
UCSD_NEU-DeepGLEAM,50,266.3,96.0,387.7,3.3,35.9,348.4,1917.3
LANL-GrowthRate,51,272.0,165.0,321.0,3.5,43.5,333.8,1255.0
UA-EpiCovDA,51,275.4,138.0,407.2,2.0,34.0,279.5,1811.0
MOBS-GLEAM_COVID,50,278.0,109.2,392.5,0.4,45.9,372.1,1932.1
JCB-PRM,51,278.6,139.3,388.2,0.1,78.7,302.7,2216.4
BPagano-RtDriven,51,280.5,167.0,287.6,1.0,79.0,401.6,1336.0
COVIDhub-ensemble,51,288.6,138.0,403.4,11.0,53.5,347.5,2175.0
Columbia_UNC-SurvCon,51,297.3,161.0,349.3,2.0,43.5,416.5,1721.0
GT-DeepCOVID,45,297.4,159.1,416.9,0.4,51.3,342.8,2237.8
RobertWalraven-ESG,51,303.2,208.7,335.0,18.0,61.2,428.6,1717.0
JHU_CSSE-DECOM,51,318.8,133.0,432.8,4.0,37.0,403.5,2117.0
epiforecasts-ensemble1,47,339.9,161.0,453.4,13.0,66.0,360.5,2352.0
USC-SI_kJalpha_RF,51,365.2,170.4,536.8,3.5,52.2,388.1,2285.3
COVIDhub-baseline,51,375.6,196.8,474.2,3.0,71.0,453.2,2295.7
CEID-Walk,51,377.8,193.4,472.4,4.2,70.9,479.8,2237.7
IowaStateLW-STEM,49,378.4,238.0,514.7,5.0,63.0,364.0,2254.0
MIT_CritData-GBCF,51,380.2,187.0,533.2,2.0,60.0,399.0,2260.0
Baseline,51,381.6,203.9,474.0,10.1,67.7,429.3,2279.6
DDS-NBDS,51,389.6,221.0,518.3,4.3,62.6,434.1,2488.7
UCSB-ACTS,51,395.1,178.5,580.4,3.1,68.4,390.8,2818.0
UMich-RidgeTfReg,50,398.9,198.0,519.6,1.0,96.3,410.3,2446.6
UT-Mobility,51,416.8,239.0,500.4,2.0,99.8,500.5,2252.0
UCLA-SuEIR,51,445.2,253.8,503.7,11.5,121.4,573.4,2213.4
CovidAnalytics-DELPHI,51,448.0,271.0,569.9,3.0,76.5,551.5,2501.0
PSI-DRAFT,51,455.1,266.0,575.5,2.5,74.5,501.5,2498.5
JHU_UNC_GAS-StatMechPool,51,473.4,230.5,697.8,0.5,85.8,459.8,3576.5
NotreDame-mobility,51,474.4,291.4,593.1,12.0,175.0,481.2,2788.6
JHU_IDD-CovidSP,51,556.2,349.5,624.2,4.5,183.8,684.3,2712.7
WalmartLabsML-LogForecasting,51,656.9,450.8,698.2,16.3,232.8,765.8,2870.9
TTU-squider,51,724.7,274.3,1125.1,6.1,73.7,852.4,6239.3
