,count,mean,median,std,min,25%,75%,max
MSRA-DeepST,50,5801.9,751.8,13783.4,0.0,139.8,3964.5,61926.8
UMass-MechBayes,51,5810.6,2500.0,8238.3,4.0,380.5,7092.0,36100.0
COVIDhub-ensemble,51,7494.5,841.0,16311.3,1.0,182.5,4976.5,65025.0
LNQ-ens1,51,9723.0,1551.1,18651.9,0.2,271.5,10549.9,88273.1
Karlen-pypm,51,10021.2,912.0,24552.8,7.3,167.8,8227.0,131623.8
OliverWyman-Navigator,51,10147.7,2629.6,24561.6,0.2,591.5,8974.0,159005.1
Caltech-CS156,51,10431.9,2460.9,29933.6,4.5,263.4,7338.6,197529.3
IowaStateLW-STEM,49,11072.8,2025.0,31406.5,0.0,625.0,7569.0,212521.0
Google_Harvard-CPF,51,11700.9,1029.0,25140.9,0.2,278.7,9903.2,149744.1
CMU-TimeSeries,51,12485.4,2809.0,29980.1,1.0,677.0,8010.5,154449.0
USC-SI_kJalpha,51,13066.2,2704.0,23303.3,0.0,420.5,10100.5,111556.0
MIT_CritData-GBCF,51,13322.5,3136.0,36663.4,1.0,872.5,6893.0,237169.0
UChicagoCHATTOPADHYAY-UnIT,51,14276.9,3157.8,27567.4,3.8,677.5,10074.2,123771.2
JCB-PRM,51,15161.1,3170.4,39924.3,6.2,537.9,12514.4,268924.1
JHU_CSSE-DECOM,51,18148.6,5776.0,32470.8,4.0,738.0,18778.0,163216.0
UCSD_NEU-DeepGLEAM,50,19454.4,2836.7,43877.0,3.0,524.0,10628.1,230125.1
MOBS-GLEAM_COVID,50,20982.8,2754.9,46174.6,0.1,695.1,11031.9,218350.5
UCLA-SuEIR,51,22565.8,2424.1,45074.0,0.2,374.3,25569.8,249221.2
Baseline,51,24519.6,3364.0,53756.1,7.4,934.6,17414.7,269657.7
BPagano-RtDriven,51,24624.3,3668.8,49407.6,1.0,287.3,25075.9,248183.3
COVIDhub-baseline,51,24645.2,3356.1,48476.0,1.0,675.0,18872.3,200579.1
GT-DeepCOVID,48,25164.9,3301.9,62354.5,22.8,281.3,15602.7,400912.5
CEID-Walk,51,25747.4,3520.8,52536.9,3.5,609.7,14833.7,204542.7
DDS-NBDS,51,26226.1,1869.5,57091.3,9.7,361.7,15876.3,257221.8
LANL-GrowthRate,51,26600.3,3481.0,69321.8,0.0,704.5,19616.0,426409.0
CU-select,51,28938.6,1936.0,86608.4,0.0,210.5,19490.5,588289.0
UA-EpiCovDA,51,30006.1,2025.0,100709.0,0.0,132.5,12516.5,687241.0
SteveMcConnell-CovidComplete,51,30045.2,4624.0,57788.6,4.0,529.0,18390.5,260100.0
UT-Mobility,51,30661.8,6400.0,51733.1,0.0,673.6,26788.5,187489.0
IQVIA_ACOE-STAN,49,42127.0,10000.0,80100.5,9.0,2410.0,40036.0,405769.0
UMich-RidgeTfReg,50,42480.2,6034.8,110275.4,3.3,1104.8,22140.3,618916.7
JHU_IDD-CovidSP,51,45131.8,6378.2,124347.9,1.1,924.4,22302.5,681978.7
IHME-CurveFit,51,51903.2,11557.9,126824.8,0.8,886.8,27061.9,616054.8
Columbia_UNC-SurvCon,51,54376.7,12996.0,117776.1,4.0,850.0,47624.0,636804.0
CovidAnalytics-DELPHI,51,55492.2,3844.0,140769.5,4.0,652.5,36640.0,902500.0
epiforecasts-ensemble1,47,65985.2,3600.0,181615.0,9.0,552.5,39036.5,927369.0
UCSB-ACTS,51,72337.8,15250.8,124695.1,0.0,1994.7,68968.5,570520.8
RobertWalraven-ESG,50,79240.5,11204.2,268531.7,0.6,1667.5,29580.1,1492893.0
JHUAPL-Bucky,51,88357.0,9877.4,241100.9,12.8,1086.6,41342.0,1502941.6
PSI-DRAFT,51,102406.7,11881.0,212991.3,1.0,1090.0,80489.0,1067089.0
Covid19Sim-Simulator,51,122243.4,11280.2,538945.0,0.0,1671.8,46559.1,3847383.1
NotreDame-mobility,51,142139.5,19203.2,369179.6,181.7,2453.4,63406.3,2096914.2
WalmartLabsML-LogForecasting,51,243739.8,53676.7,472035.4,249.8,13200.3,211878.5,2226338.6
TTU-squider,51,387341.9,51126.2,1134996.9,37.0,3379.3,113085.9,6939173.0
USACE-ERDC_SEIR,51,1123962.7,31725.9,2831772.6,0.0,2664.5,277049.2,12733231.7
