,count,mean,median,std,min,25%,75%,max
UMass-MechBayes,51,130.0,60.0,207.1,1.0,22.5,140.0,1171.0
CU-select,51,143.2,94.0,190.3,0.0,27.0,187.5,996.0
LNQ-ens1,51,147.7,92.1,221.3,2.1,32.4,157.5,1369.8
Karlen-pypm,51,150.9,60.4,227.3,0.5,23.3,182.7,1371.9
USC-SI_kJalpha,51,152.9,80.0,247.7,3.0,35.5,146.0,1590.0
JCB-PRM,51,165.8,68.0,284.1,2.3,29.3,175.4,1704.8
Caltech-CS156,51,175.1,95.0,278.6,0.7,22.0,188.7,1597.0
OliverWyman-Navigator,51,176.5,93.9,289.2,0.4,17.4,157.4,1659.1
UA-EpiCovDA,51,182.4,78.0,279.4,0.0,23.0,205.5,1416.0
COVIDhub-ensemble,51,184.8,105.0,288.3,0.0,22.0,204.5,1697.0
BPagano-RtDriven,51,189.5,110.6,263.7,0.7,30.5,233.6,1585.5
JHU_CSSE-DECOM,51,190.0,102.0,286.3,2.0,24.0,211.0,1604.0
GT-DeepCOVID,44,190.1,108.9,291.8,0.8,30.7,232.1,1815.1
SteveMcConnell-CovidComplete,51,190.5,72.0,301.1,1.0,31.0,209.5,1511.0
JHU_IDD-CovidSP,51,195.6,108.8,262.6,1.6,56.1,220.7,1341.1
Google_Harvard-CPF,51,199.6,105.5,305.5,0.7,34.1,176.8,1463.9
UCSD_NEU-DeepGLEAM,50,201.6,89.7,303.1,3.3,31.2,224.5,1693.3
LANL-GrowthRate,51,205.1,124.0,240.5,1.0,43.0,263.5,1082.0
JHUAPL-Bucky,51,209.2,125.3,276.3,0.5,56.9,209.4,1204.2
MOBS-GLEAM_COVID,50,214.0,93.9,309.7,1.2,36.4,250.8,1708.5
MSRA-DeepST,50,227.3,110.5,310.0,3.1,26.7,277.2,1717.0
CMU-TimeSeries,51,240.9,110.0,336.3,1.0,46.0,276.0,1746.0
IowaStateLW-STEM,49,256.5,122.0,360.9,1.0,47.0,259.5,1697.0
epiforecasts-ensemble1,48,271.0,171.0,353.7,8.0,50.0,293.0,1767.0
MIT_CritData-GBCF,51,274.7,108.0,393.9,2.0,55.0,330.0,1808.0
RobertWalraven-ESG,51,276.5,171.4,378.2,1.3,48.2,276.2,1894.9
UT-Mobility,51,281.1,147.0,357.4,3.0,78.0,284.0,1869.0
COVIDhub-baseline,51,285.0,166.8,367.4,3.0,80.4,301.2,1995.4
CEID-Walk,51,285.4,180.1,361.8,1.1,82.1,303.0,1958.1
Baseline,51,285.8,160.6,365.4,0.1,58.4,294.0,2025.3
UCSB-ACTS,51,288.8,128.2,428.7,2.1,36.8,293.9,2056.7
UMich-RidgeTfReg,50,291.9,148.0,398.4,1.7,80.5,294.6,2068.7
NotreDame-mobility,51,304.0,179.8,341.4,14.6,98.5,346.7,1599.8
DDS-NBDS,51,308.5,176.8,408.5,6.0,70.7,327.5,2089.1
CovidAnalytics-DELPHI,51,318.5,187.0,423.9,4.0,75.5,402.0,2127.0
Columbia_UNC-SurvCon,50,331.8,132.0,487.6,0.0,59.5,416.0,2671.0
PSI-DRAFT,51,350.1,168.0,439.4,4.0,64.0,434.5,2003.0
UCLA-SuEIR,51,376.4,259.4,485.3,5.6,81.8,402.8,2420.7
TTU-squider,51,507.3,236.7,721.7,3.1,75.5,557.4,3138.5
WalmartLabsML-LogForecasting,51,541.1,363.0,572.1,19.8,191.2,683.9,2324.9
USACE-ERDC_SEIR,51,661.5,183.9,1084.1,9.0,67.9,660.2,4293.1
