,count,mean,median,std,min,25%,75%,max
JHUAPL-Bucky,51,345.9,190.0,458.3,1.6,73.5,394.9,2489.3
Covid19Sim-Simulator,51,397.0,204.6,575.3,0.6,69.1,419.5,2731.5
USC-SI_kJalpha,51,402.1,246.0,505.3,4.0,83.5,531.0,2232.0
JCB-PRM,51,431.9,233.9,597.9,17.1,76.4,509.5,3019.3
BPagano-RtDriven,51,449.6,262.3,507.8,2.1,101.7,540.9,2214.6
IHME-CurveFit,51,470.4,281.4,641.7,7.4,140.2,487.0,3170.4
COVIDhub-baseline,51,503.0,271.0,638.1,18.1,131.5,550.4,2939.5
USACE-ERDC_SEIR,51,508.3,190.5,852.5,16.0,77.0,432.4,4385.8
Baseline,51,519.0,252.4,647.4,21.0,138.1,582.6,2961.9
IowaStateLW-STEM,49,580.2,297.0,675.9,9.0,166.0,718.5,2914.0
CovidAnalytics-DELPHI,51,614.3,382.0,721.9,2.0,155.5,754.0,3231.0
JHU_IDD-CovidSP,51,617.0,418.4,660.6,6.7,196.4,701.9,2848.5
NotreDame-mobility,51,624.8,364.5,764.6,14.0,206.1,695.1,3227.5
Columbia_UNC-SurvCon,51,665.5,195.0,1267.3,2.0,63.0,788.5,7104.0
PSI-DRAFT,51,666.2,386.0,812.2,8.0,131.0,832.0,3728.0
UCLA-SuEIR,51,667.0,453.4,767.9,9.1,201.5,765.3,3178.3
LANL-GrowthRate,51,749.4,492.7,837.8,13.1,262.8,840.2,3620.9
WalmartLabsML-LogForecasting,51,839.0,553.9,871.0,1.4,347.1,937.5,3818.7
