,count,mean,median,std,min,25%,75%,max
CU-select,51,56002.0,8836.0,166621.7,0.0,733.0,35156.5,992016.0
UMass-MechBayes,51,58936.7,3600.0,215846.7,1.0,506.5,19601.0,1371241.0
LNQ-ens1,51,69847.5,8484.4,270766.0,4.2,1055.0,24807.2,1876412.8
Karlen-pypm,51,73415.8,3648.2,267312.6,0.2,547.1,35112.4,1882109.6
USC-SI_kJalpha,51,83539.7,6400.0,356452.3,9.0,1266.5,21332.0,2528100.0
LANL-GrowthRate,51,98760.0,15376.0,229175.9,1.0,1858.0,69504.5,1170724.0
BPagano-RtDriven,51,104054.0,12240.1,359944.2,0.5,933.6,54859.1,2513842.0
JHU_IDD-CovidSP,51,105888.8,11838.2,302580.6,2.6,3152.4,48720.4,1798611.8
JCB-PRM,51,106626.1,4628.4,423360.1,5.5,861.3,30776.2,2906288.1
Caltech-CS156,51,106765.3,9027.6,381275.0,0.5,486.6,35600.5,2550457.6
UA-EpiCovDA,51,109829.1,6084.0,335207.1,0.0,530.0,42250.5,2005056.0
OliverWyman-Navigator,51,113163.6,8820.5,413294.3,0.2,301.1,24801.2,2752723.3
COVIDhub-ensemble,51,115620.2,11025.0,422624.6,0.0,485.0,41892.5,2879809.0
JHU_CSSE-DECOM,51,116441.1,10404.0,386407.8,4.0,592.0,44777.0,2572816.0
JHUAPL-Bucky,51,118599.7,15695.5,309635.2,0.3,3251.1,43838.9,1450084.8
GT-DeepCOVID,44,119616.7,11861.8,472447.8,0.6,945.1,54467.1,3294512.5
SteveMcConnell-CovidComplete,51,125186.3,5184.0,383222.0,1.0,962.0,43902.5,2283121.0
UCSD_NEU-DeepGLEAM,50,130726.8,8045.2,431469.6,11.0,1009.1,50421.3,2867370.4
Google_Harvard-CPF,51,131371.1,11129.3,422557.1,0.5,1219.3,31278.7,2142950.0
MOBS-GLEAM_COVID,50,139825.1,8821.1,445072.5,1.4,1334.1,63031.8,2919064.4
MSRA-DeepST,50,145871.6,12211.8,438052.2,9.4,711.9,76860.2,2948143.6
CMU-TimeSeries,51,168919.4,12100.0,487438.3,1.0,2165.0,76201.0,3048516.0
IowaStateLW-STEM,49,193481.5,14884.0,514955.4,1.0,2209.0,67352.5,2879809.0
epiforecasts-ensemble1,48,196101.6,29241.0,517301.6,64.0,2509.0,86074.0,3122289.0
UT-Mobility,51,204270.0,21609.0,545774.8,9.0,6165.0,82592.0,3493161.0
NotreDame-mobility,51,206688.5,32315.7,486777.3,213.0,9779.4,120236.6,2559469.4
CEID-Walk,51,209785.6,32443.6,588609.7,1.1,6743.2,92148.1,3834331.8
Baseline,51,212567.0,25783.2,615782.0,0.0,3449.9,86483.0,4101782.2
COVIDhub-baseline,51,213529.2,27820.9,610656.7,9.0,6517.3,90758.5,3981791.6
RobertWalraven-ESG,51,216694.7,29374.5,602091.2,1.6,2327.4,76482.8,3590494.4
MIT_CritData-GBCF,51,227545.6,11664.0,590295.5,4.0,3029.0,108949.0,3268864.0
UMich-RidgeTfReg,50,240826.9,21891.3,697598.9,2.9,6482.7,86771.3,4279581.9
DDS-NBDS,51,258730.7,31272.7,722661.1,35.8,5002.4,107296.8,4364307.9
UCSB-ACTS,51,263622.1,16437.0,711767.9,4.5,1366.7,86396.8,4230085.6
CovidAnalytics-DELPHI,51,277581.5,34969.0,819628.8,16.0,5910.5,161748.0,4524129.0
PSI-DRAFT,51,311812.0,28224.0,719824.8,16.0,4105.0,189342.5,4012009.0
Columbia_UNC-SurvCon,50,343223.4,17424.0,1067405.4,0.0,3542.5,173732.0,7134241.0
UCLA-SuEIR,51,372562.4,67303.3,1076603.4,31.8,6706.1,162259.6,5859669.3
WalmartLabsML-LogForecasting,51,613592.3,131743.5,1245023.5,390.3,36577.3,467922.0,5405104.4
TTU-squider,51,767956.3,56041.6,2075663.9,9.6,5716.0,310997.5,9850213.6
USACE-ERDC_SEIR,51,1589748.7,33801.7,4246172.2,80.7,4663.2,436302.6,18430430.5
