,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,253.0,129.5,330.4,17.3,68.0,337.2,2139.9
Covid19Sim-Simulator,51,306.2,141.4,489.4,2.8,74.2,349.8,2718.9
USC-SI_kJalpha,51,327.9,209.0,473.0,1.0,90.5,338.0,2746.0
JHUAPL-Bucky,51,359.3,208.7,474.2,4.7,70.3,409.9,2526.8
JCB-PRM,51,380.4,177.6,540.7,6.1,73.7,416.7,2960.5
BPagano-RtDriven,51,388.5,231.3,400.0,1.4,92.0,573.9,1816.4
LANL-GrowthRate,51,405.0,179.0,516.6,1.0,72.0,518.2,2471.0
Columbia_UNC-SurvCon,50,470.3,208.0,701.1,0.0,72.4,443.5,3357.0
PSI-DRAFT,51,471.6,215.0,666.7,6.0,92.0,533.2,3016.0
COVIDhub-baseline,51,472.6,220.0,656.7,6.3,107.1,500.0,3017.7
Baseline,51,476.1,216.3,639.1,8.0,102.2,510.1,3022.9
IowaStateLW-STEM,49,476.5,317.0,588.0,1.0,74.0,622.0,2585.0
NotreDame-mobility,51,538.1,325.4,664.5,7.1,163.5,684.6,3096.4
CovidAnalytics-DELPHI,51,546.1,355.0,669.6,5.0,119.5,623.0,2951.0
UCLA-SuEIR,51,573.2,289.8,726.6,12.7,143.9,713.2,3236.4
JHU_IDD-CovidSP,51,600.4,362.5,671.1,8.3,192.9,681.5,2875.5
WalmartLabsML-LogForecasting,51,760.0,503.4,811.3,6.1,282.1,883.9,3604.5
