,count,mean,median,std,min,25%,75%,max
UVA-Ensemble,3131,343.5,101.2,888.4,0.0,35.4,289.1,16739.9
LANL-GrowthRate,3089,363.8,116.0,932.0,0.0,43.0,309.0,23523.5
LNQ-ens1,3140,374.5,112.8,932.6,0.0,37.8,319.4,19927.4
OliverWyman-Navigator,3013,375.5,106.0,1211.9,0.0,37.0,298.0,45710.0
CU-select,3081,398.6,133.0,1296.6,0.0,53.0,320.0,36652.0
COVIDhub-ensemble,3141,440.5,118.0,1374.9,0.0,41.0,337.0,45532.0
Google_Harvard-CPF,3140,451.9,110.7,1488.5,0.0,34.4,345.2,54526.6
COVIDhub-baseline,3141,455.6,121.0,1451.1,0.0,40.0,350.0,49602.0
CEID-Walk,3141,456.6,121.9,1447.5,0.0,41.1,349.2,49967.2
IowaStateLW-STEM,3103,472.5,112.0,1539.9,0.0,39.0,350.0,48974.0
JHUAPL-Bucky,3141,516.1,121.0,1656.6,0.1,42.2,381.2,54782.9
USC-SI_kJalpha,3112,524.5,153.0,1440.1,0.0,52.0,423.0,30177.0
JHU_IDD-CovidSP,3139,656.9,206.4,2081.5,0.0,78.9,554.9,69353.1
