,mean_rank
UChicagoCHATTOPADHYAY-UnIT,5.1
OliverWyman-Navigator,5.6
LNQ-ens1,5.8
COVIDhub-ensemble,6.6
COVIDhub-baseline,7.2
CEID-Walk,7.2
JHUAPL-Bucky,7.2
IowaStateLW-STEM,7.4
LANL-GrowthRate,7.5
UVA-Ensemble,7.5
CU-select,8.3
USC-SI_kJalpha,8.8
PandemicCentral-USCounty,10.0
Google_Harvard-CPF,10.9
