,count,mean,median,std,min,25%,75%,max
UChicagoCHATTOPADHYAY-UnIT,51,16213965.4,2894762.0,37672600.5,11170.4,167854.4,11742327.0,212046601.7
LNQ-ens1,51,17720702.4,2584121.5,29556922.9,391.5,323013.0,22527973.3,110361421.9
OliverWyman-Navigator,51,25639263.5,1640961.0,66590318.0,81.0,173744.5,14599388.5,397483969.0
JHU_CSSE-DECOM,51,27393210.1,1413721.0,87802555.3,961.0,160356.5,12434612.0,578643025.0
IowaStateLW-STEM,49,29006872.7,4490161.0,67007818.6,12544.0,594726.5,28590088.0,389115076.0
MSRA-DeepST,50,31323066.8,1143534.3,115503692.9,3509.2,140538.8,10506971.8,629110722.9
Geneva-DetGrowth,51,34682215.4,2149245.2,87118773.9,1676.4,348166.1,21064765.9,422530419.4
CU-select,51,34890671.1,2387025.0,103498103.9,100.0,363048.5,10012192.0,597215844.0
COVIDhub-ensemble,51,35207437.4,3196944.0,115030191.3,0.0,481170.5,13424024.5,725332624.0
USACE-ERDC_SEIR,51,37987773.9,4204407.9,82287865.6,20.3,1089439.0,30686129.9,407154254.4
CEID-Walk,51,47396428.8,5301911.5,149919518.7,4945.2,1543048.2,24025169.1,982977688.6
RobertWalraven-ESG,50,48191157.4,3968263.2,116899554.6,3271.8,1044398.9,49345282.7,739079683.4
COVIDhub-baseline,51,48777675.3,5308416.0,150298266.9,11236.0,1922069.0,27050030.5,984892689.0
LANL-GrowthRate,51,50108882.2,2706025.0,128499693.5,1.0,416347.6,25245503.1,806702006.2
USC-SI_kJalpha,51,54099335.1,14341369.0,118930967.6,225.0,1924730.0,43504132.5,551921049.0
IQVIA_ACOE-STAN,49,55272869.0,5080516.0,154218671.2,20295.1,885497.0,25589904.5,956603041.0
Karlen-pypm,51,59736263.3,5855432.0,172572096.9,1980.2,588279.6,21326898.3,808264900.0
JCB-PRM,51,61081470.1,11712269.1,193917779.4,6223.1,1287914.4,33359812.0,1342251613.5
Google_Harvard-CPF,51,65862177.2,4977221.6,141019046.6,18.1,226096.4,37808175.7,636351076.0
JHU_UNC_GAS-StatMechPool,51,74948369.7,8823870.2,227457303.4,0.2,1822948.2,46562630.1,1459698436.0
UVA-Ensemble,51,77095603.6,5386800.6,153272609.8,13921.9,983503.4,27201648.7,531545424.0
BPagano-RtDriven,51,83604712.8,6568456.4,236696855.5,112292.0,952339.4,42697631.2,1496436382.4
UCLA-SuEIR,51,87293350.9,10136677.9,248519463.9,335.8,2827173.8,49253070.2,1510648905.9
JHUAPL-Bucky,51,88829676.0,5685150.2,255839584.2,31.3,1476035.2,28359547.8,1503401706.9
UMich-RidgeTfReg,50,90449066.4,5107365.1,210326415.8,6269.6,454765.9,42796750.2,967769443.9
UCSB-ACTS,51,107046621.2,13572676.3,251610509.8,443.4,2715565.1,95019666.5,1584272900.7
JHU_IDD-CovidSP,51,162625367.3,40661410.2,337290464.0,32585.1,11133593.7,133521284.4,1709253847.0
DDS-NBDS,51,277787569.9,4467192.5,1114395337.5,378.1,939838.5,22841951.3,5870528594.7
TTU-squider,51,360943617.1,29799600.1,1019710233.8,9244.1,6164013.7,167075362.6,6258869142.4
CovidAnalytics-DELPHI,51,424652796.3,77898276.0,1061728117.8,8836.0,7512342.5,307862474.0,5855157361.0
