,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,977684899.1,159012100.0,2187673418.4,307137.6,21019195.2,874079425.0,11574187955.6
DDS-NBDS,51,1070445177.2,63150539.9,2222155574.3,135.5,7962763.8,850389497.8,11407405773.1
LNQ-ens1,51,1482879434.1,190477108.5,2889822399.1,31129.4,30999208.1,2083619655.9,13593898834.5
CU-select,51,1528944086.5,294465600.0,2898679552.4,184900.0,60774110.5,1799646368.0,16291459044.0
UMich-RidgeTfReg,50,1735413090.4,281881652.3,3345172256.1,8064.2,35406064.5,1610272568.8,16853397123.8
USACE-ERDC_SEIR,51,1864034481.7,343753620.6,3555836323.9,1073462.4,117243539.9,2020262178.7,19525781816.0
JCB-PRM,51,2011530629.1,206895075.9,4219588807.2,57572.0,41845951.2,2519706673.3,22934879500.8
BPagano-RtDriven,51,2067272265.4,444470855.0,4219979073.2,1824425.6,42318940.1,2120771391.5,21544428174.7
JHU_CSSE-DECOM,51,2135148218.5,353477601.0,4490304105.2,367236.0,30729658.0,2502544976.0,26001562500.0
JHU_UNC_GAS-StatMechPool,51,2309315937.5,395970201.0,5077372409.7,20164.0,59189505.6,2590330283.1,29884728384.0
COVIDhub-baseline,51,2315942612.5,400320064.0,4255173335.7,34969.0,89810922.5,3164010540.5,21119355625.0
USC-SI_kJalpha,51,2330672235.3,487438084.0,4469878029.1,519841.0,132169705.0,2904598665.0,23010462864.0
CEID-Walk,51,2362606250.8,490278393.7,4300929086.1,45192.4,91644565.1,3369371886.8,21353907342.2
Covid19Sim-Simulator,51,2383357917.7,495874694.8,4428783228.3,24296.0,85841870.7,3150452864.8,21568191070.8
Google_Harvard-CPF,51,2394200098.0,474186010.0,4789880301.1,253803.4,61944314.1,3283191647.5,27325309101.1
COVIDhub-ensemble,51,2467046367.6,434889316.0,4680587700.8,48400.0,96631280.5,3232313360.0,22779563041.0
JHUAPL-Bucky,51,2657806363.8,326030542.4,5160901874.9,404.7,52780361.8,3145235643.8,25283381405.8
IowaStateLW-STEM,49,2658441780.6,592435600.0,5062129643.5,542993.6,111960242.5,3775067685.0,28492427209.0
UCSB-ACTS,51,2796689470.1,373945610.2,5956915331.8,75842.1,47534340.0,2947132727.9,29596603029.5
RobertWalraven-ESG,51,3262048804.0,497827129.0,6799319887.5,1487472.9,115005385.8,4129162106.3,36385581575.0
LANL-GrowthRate,51,3953589824.4,800695389.5,7970879566.6,365053.7,202081217.4,4396238318.1,41805281424.0
JHU_IDD-CovidSP,51,4201003007.4,925514714.8,8358036499.9,743762.5,249489264.1,4611007522.9,42067173608.7
UCLA-SuEIR,51,4305789722.3,1095496933.3,8085417669.8,87232.9,303558535.7,5249271914.3,39137311227.2
CovidAnalytics-DELPHI,51,4808280611.7,1065500164.0,9962483117.9,1545049.0,299560864.5,4959522824.0,55698832036.0
TTU-squider,51,5420495042.3,1283877831.6,9761379050.2,116.3,258346854.5,7005394911.6,41417790269.3
