,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,613525663.4,71784950.8,1499494191.8,27258.0,7270192.3,501212932.9,8650711284.6
DDS-NBDS,51,628514874.7,96232941.2,1348105468.3,131751.9,5972373.5,578745106.9,6835772725.1
LANL-GrowthRate,51,708180335.1,107298522.2,1540199551.3,380.2,15726329.0,729916281.2,8984101440.2
LNQ-ens1,51,837127036.2,143151923.7,1945666143.7,84024.8,9562381.6,870303292.2,12259113356.3
CU-select,51,1018937549.5,150773841.0,2163955749.3,40401.0,18291025.0,1005806357.0,11019540676.0
OliverWyman-Navigator,51,1060039011.8,198387225.0,2333174114.6,24336.0,14864625.0,1082964622.5,12619826244.0
UMich-RidgeTfReg,50,1233756408.4,168706031.7,3162477481.1,519264.1,44803785.8,800354301.1,17179025039.7
JHU_CSSE-DECOM,48,1294220087.7,210598144.0,2547079328.0,73441.0,20142737.0,1609675472.5,12231044108.0
UCSB-ACTS,51,1309179407.6,197998757.4,2545415148.7,5962.7,17810696.9,1726214161.0,11853323324.4
JHU_UNC_GAS-StatMechPool,51,1346097076.0,211019202.2,2930408188.3,162812.2,28704249.0,1748682483.1,17148819162.2
JHUAPL-Bucky,51,1424662639.5,227367790.8,2621867550.0,252.0,28019494.9,1855166177.0,13916883108.3
JCB-PRM,51,1436799733.5,217760817.5,2836407316.2,4683.2,28856574.1,2039051070.8,13799882964.2
COVIDhub-ensemble,51,1441290385.6,318943881.0,2776794683.9,337561.0,37322837.0,1901669070.5,12963871881.0
USC-SI_kJalpha,51,1489257405.2,266538276.0,3412178186.5,139129.0,51746444.5,1345181402.5,21550533601.0
Covid19Sim-Simulator,51,1499816842.0,303363103.4,2761819275.9,55559.7,50516577.4,1977618652.8,13601659100.0
USC-SI_kJalpha_RF,51,1517108412.3,168579406.5,4099804949.5,20418.7,11218130.4,1391869092.9,22628254731.5
MSRA-DeepST,47,1518905663.0,213256987.1,3325218253.4,487.6,15237535.2,1666324213.0,17597033675.4
IowaStateLW-STEM,49,1541882560.3,316092841.0,2814695020.1,342844.0,62544116.5,2352842822.5,15285118689.0
BPagano-RtDriven,51,1559550689.2,271672806.2,2872612352.3,1663068.2,46577219.4,2382013939.6,16688996758.8
COVIDhub-baseline,51,1592466473.7,299566864.0,3248130728.9,273529.0,47369358.5,1980641318.5,16511736004.0
RobertWalraven-ESG,51,1597742764.2,351995758.4,3642170860.0,250630.4,37119099.5,1633895323.1,22669397645.0
CEID-Walk,51,1610576701.2,311963588.3,3303953298.7,281312.5,44851087.6,1905894895.7,16661906110.0
Google_Harvard-CPF,51,1939356719.3,237746283.8,4624680394.0,45354.0,37776121.8,1723676440.6,23910011669.4
UCLA-SuEIR,51,2661025461.6,502044615.8,5617526058.6,1047304.7,103991053.6,2648271294.0,29051899938.9
TTU-squider,51,3128158974.7,456693355.0,6530011670.0,318106.2,65177340.1,2758640240.2,30841673143.1
JHU_IDD-CovidSP,51,3270126819.9,641482087.4,6596824667.2,2780.8,232394455.3,3477305461.4,34187820169.6
CovidAnalytics-DELPHI,51,3420527113.5,751034025.0,7458831062.7,1471369.0,135983148.5,2892310724.5,40936619584.0
