,mean_rank
LNQ-ens1,5.6
OliverWyman-Navigator,5.9
COVIDhub-ensemble,6.1
COVIDhub-baseline,6.2
CEID-Walk,6.3
UChicagoCHATTOPADHYAY-UnIT,6.5
IowaStateLW-STEM,7.3
UVA-Ensemble,7.4
LANL-GrowthRate,7.7
CU-select,8.2
Google_Harvard-CPF,8.4
JHUAPL-Bucky,8.9
JHU_IDD-CovidSP,9.7
PandemicCentral-USCounty,10.7
