,mean_rank
JCB-PRM,1.9
Covid19Sim-Simulator,2.6
COVIDhub-baseline,2.8
USC-SI_kJalpha,3.7
IowaStateLW-STEM,5.3
UCLA-SuEIR,6.0
LANL-GrowthRate,6.4
RobertWalraven-ESG,7.3
