,mean_rank
COVIDhub-baseline,2.7
JCB-PRM,2.7
USACE-ERDC_SEIR,3.8
IowaStateLW-STEM,4.1
Covid19Sim-Simulator,4.2
USC-SI_kJalpha,5.4
UCLA-SuEIR,5.7
RobertWalraven-ESG,7.4
