,mean_rank
UVA-Ensemble,4.9
OliverWyman-Navigator,5.5
Google_Harvard-CPF,6.0
LNQ-ens1,6.2
IowaStateLW-STEM,6.3
LANL-GrowthRate,6.8
COVIDhub-ensemble,6.8
JHUAPL-Bucky,6.9
COVIDhub-baseline,7.2
CEID-Walk,7.2
CU-select,7.9
USC-SI_kJalpha,8.6
JHU_IDD-CovidSP,10.8
