,count,mean,median,std,min,25%,75%,max
UVA-Ensemble,3131,906922.8,10244.8,8519773.1,0.0,1256.1,83558.3,280224278.1
LANL-GrowthRate,3089,1000645.3,13456.0,11626024.6,0.0,1849.0,95481.0,553355052.2
LNQ-ens1,3140,1009621.6,12725.8,9786916.0,0.0,1429.8,102003.6,397101930.9
OliverWyman-Navigator,3013,1609149.7,11236.0,37885572.3,0.0,1369.0,88804.0,2089404100.0
CU-select,3081,1839479.7,17689.0,32935530.2,0.0,2809.0,102400.0,1343369104.0
COVIDhub-ensemble,3141,2083627.9,13924.0,39978136.0,0.0,1681.0,113569.0,2073163024.0
CEID-Walk,3141,2303065.7,14855.0,47133106.5,0.0,1689.2,121908.5,2496718577.5
COVIDhub-baseline,3141,2312723.7,14641.0,46936223.0,0.0,1600.0,122500.0,2460358404.0
USC-SI_kJalpha,3112,2348478.1,23409.0,27359770.5,0.0,2704.0,178929.0,910651329.0
Google_Harvard-CPF,3140,2419092.6,12251.3,54564981.9,0.0,1180.6,119186.5,2973152833.9
IowaStateLW-STEM,3103,2593776.0,12544.0,46434080.2,0.0,1521.0,122500.0,2398452676.0
JHUAPL-Bucky,3141,3009971.4,14650.5,56449655.7,0.0,1782.0,145283.2,3001163378.2
JHU_IDD-CovidSP,3139,4762951.6,42614.7,95010678.5,0.0,6232.0,307928.8,4809858027.9
