,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,507.5,142.9,1384.1,0.1,49.4,413.1,41714.8
CU-select,3077,544.1,165.0,1675.4,0.0,74.0,417.0,51883.0
COVIDhub-baseline,3141,578.2,149.0,1735.2,0.0,52.0,447.0,56821.0
CEID-Walk,3141,578.8,149.2,1750.2,0.0,53.0,448.8,58119.0
IowaStateLW-STEM,3103,610.3,145.0,1977.4,0.0,51.0,452.0,66970.0
COVIDhub-ensemble,3141,613.6,162.0,1871.9,0.0,61.0,475.0,61347.0
Google_Harvard-CPF,3140,639.4,213.7,1978.2,0.0,77.7,588.0,70295.1
JHUAPL-Bucky,3141,687.3,149.8,2306.3,0.1,50.8,489.0,73364.7
USC-SI_kJalpha,3112,689.1,195.0,2168.1,0.0,69.0,537.0,57865.0
LANL-GrowthRate,2950,726.3,232.6,2022.6,0.1,95.6,601.0,66033.0
JHU_IDD-CovidSP,3139,750.9,238.7,2474.9,0.0,92.6,627.7,84275.1
MITCovAlliance-SIR,2700,874.7,262.0,2516.0,0.6,106.0,691.8,61510.0
