,count,mean,median,std,min,25%,75%,max
UChicagoCHATTOPADHYAY-UnIT,51,6474.0,3415.0,6414.4,30.1,1521.7,10314.2,24735.6
LNQ-ens1,51,7029.0,3540.8,10190.0,5.2,1000.4,8247.1,53396.6
LANL-GrowthRate,51,8410.3,5260.5,10130.6,105.0,2324.8,9120.5,51718.0
OliverWyman-Navigator,51,8411.0,4656.0,9639.2,92.0,1403.0,14296.0,46846.0
RobertWalraven-ESG,51,8419.7,5273.2,10317.2,177.4,1204.9,13076.7,56316.4
Karlen-pypm,51,8691.2,4399.9,10340.3,275.3,2491.7,10932.4,55660.9
DDS-NBDS,51,8749.1,4243.8,11798.4,90.7,1542.4,11111.2,56695.3
CU-select,51,10168.6,6693.0,9319.5,728.0,3466.5,14944.5,46129.0
MSRA-DeepST,47,11385.2,6464.6,14775.3,22.8,1450.0,14398.1,61256.1
BPagano-RtDriven,51,11487.9,8577.4,11245.2,85.8,4558.3,15073.3,63843.3
USC-SI_kJalpha_RF,51,12208.8,6879.6,16626.9,33.7,2131.3,16382.4,79188.3
UMich-RidgeTfReg,50,12455.3,6755.5,15198.9,144.6,2888.5,16697.3,62176.5
Google_Harvard-CPF,51,12596.5,9206.7,11395.9,39.7,2998.3,19314.6,46402.8
JHU_CSSE-DECOM,51,13174.2,8664.0,14592.7,292.0,3339.5,19655.5,65894.0
COVIDhub-ensemble,51,13713.1,10024.0,14060.9,28.0,4157.0,19996.0,65494.0
JHUAPL-Bucky,51,14652.8,10572.5,15797.3,17.8,3040.3,20054.3,75370.3
IQVIA_ACOE-STAN,49,14798.9,10162.0,15200.1,340.9,4003.0,20234.0,65969.0
JHU_UNC_GAS-StatMechPool,51,14831.2,9733.5,15398.2,61.5,4885.2,20645.2,71635.5
JCB-PRM,51,15065.4,9403.0,15428.3,17.7,3783.7,21407.6,67519.7
COVIDhub-baseline,51,15408.1,11363.0,14993.8,186.0,4412.0,22412.0,66291.0
CEID-Walk,51,15427.9,11307.0,14976.3,152.2,4334.4,23227.0,65551.7
USC-SI_kJalpha,51,15947.6,10561.0,14620.5,45.0,5700.0,24197.5,60966.0
IowaStateLW-STEM,49,16244.9,11151.0,17070.1,340.9,3838.5,20936.5,78738.0
UCSB-ACTS,51,17158.8,11674.0,18473.8,265.0,2747.9,27622.0,72591.4
Covid19Sim-Simulator,51,17393.7,12922.0,16540.8,70.1,5518.2,25874.4,72541.6
UCLA-SuEIR,51,19994.1,11753.2,20631.2,223.4,6742.3,27728.2,85324.1
TTU-squider,51,25084.5,14063.4,29394.3,293.9,4956.7,31327.9,127072.2
CovidAnalytics-DELPHI,51,27599.4,20364.0,29146.3,425.0,7453.5,35945.5,125697.0
