,mean_rank
COVIDhub-baseline,2.4
IowaStateLW-STEM,2.8
UCLA-SuEIR,3.5
USC-SI_kJalpha,3.6
MITCovAlliance-SIR,3.9
RobertWalraven-ESG,4.8
