,mean_rank
COVIDhub-baseline,3.1
JHUAPL-Bucky,3.7
IowaStateLW-STEM,3.8
USC-SI_kJalpha,4.4
CU-select,4.5
JHU_IDD-CovidSP,4.8
MITCovAlliance-SIR,5.7
LANL-GrowthRate,6.0
