,count,mean,median,std,min,25%,75%,max
Karlen-pypm,51,15770.7,8472.6,19290.1,165.1,2695.3,22312.3,93009.2
DDS-NBDS,51,16582.0,9809.8,18990.1,363.0,2443.5,24054.8,82678.7
LANL-GrowthRate,51,18112.9,10358.5,19690.2,19.5,3923.0,27007.5,94784.5
LNQ-ens1,51,19131.1,11964.6,21921.5,289.9,3016.2,29435.5,110720.9
CU-select,51,21514.9,12279.0,23815.3,201.0,4247.0,31714.0,104974.0
OliverWyman-Navigator,51,21648.2,14085.0,24560.6,156.0,3855.0,32899.5,112338.0
UMich-RidgeTfReg,50,22758.0,12988.7,27021.2,720.6,6693.5,28264.9,131068.8
USC-SI_kJalpha_RF,51,23833.8,12983.8,31113.4,142.9,3346.9,37306.7,150426.9
UCSB-ACTS,51,24176.0,14071.2,27188.1,77.2,4196.3,41533.2,108873.0
JHU_CSSE-DECOM,48,24560.0,14512.0,26549.0,271.0,4484.0,40095.5,110594.1
JHU_UNC_GAS-StatMechPool,51,24592.3,14526.5,27498.0,403.5,5355.0,41817.2,130953.5
MSRA-DeepST,47,25330.4,14603.3,29913.5,22.1,3902.9,40820.6,132653.8
JCB-PRM,51,25568.6,14756.7,28261.4,68.4,5371.8,45144.5,117472.9
JHUAPL-Bucky,51,25814.3,15078.7,27811.0,15.9,5292.8,43069.0,117969.8
COVIDhub-ensemble,51,26347.5,17859.0,27605.1,581.0,6106.0,43595.5,113859.0
USC-SI_kJalpha,51,26531.4,16326.0,28302.8,373.0,7193.5,36676.5,146801.0
RobertWalraven-ESG,51,27164.2,18761.6,29614.9,500.6,6092.5,40420.9,150563.6
Covid19Sim-Simulator,51,27395.7,17417.3,27645.6,235.7,7075.7,44470.3,116626.2
COVIDhub-baseline,51,27525.3,17308.0,29180.8,523.0,6882.5,44503.5,128498.0
CEID-Walk,51,27664.8,17662.5,29362.2,530.4,6697.1,43653.7,129081.0
BPagano-RtDriven,51,27861.1,16482.5,28266.1,1289.6,6805.2,48738.4,129185.9
IowaStateLW-STEM,49,27974.9,17779.0,27829.3,585.5,7885.5,48505.5,123633.0
Google_Harvard-CPF,51,28470.2,15419.0,33932.0,213.0,6145.4,41320.6,154628.6
UCLA-SuEIR,51,35625.7,22406.4,37678.5,1023.4,10196.6,51457.8,170446.2
TTU-squider,51,37279.2,21370.4,42109.2,564.0,8072.4,52506.1,175618.0
CovidAnalytics-DELPHI,51,40194.8,27405.0,42906.9,1213.0,11543.5,53578.5,202328.0
JHU_IDD-CovidSP,51,40869.1,25327.5,40396.1,52.7,15218.1,58936.1,184899.5
