,mean_rank
LANL-GrowthRate,5.5
CU-select,6.3
JHU_IDD-CovidSP,6.5
OneQuietNight-ML,6.8
IowaStateLW-STEM,6.8
COVIDhub-baseline,6.9
Covid19Sim-Simulator,7.1
JHUAPL-Bucky,7.3
UCLA-SuEIR,7.4
USC-SI_kJalpha,8.0
Karlen-pypm,8.2
JCB-PRM,8.5
CovidAnalytics-DELPHI,9.1
USACE-ERDC_SEIR,10.7
