,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,3141,124.6,35.0,497.6,0.0,12.0,93.0,19641.0
LNQ-ens1,3140,132.5,33.6,586.6,0.0,11.4,95.1,19212.2
OneQuietNight-ML,3135,139.9,45.0,383.2,0.0,16.0,112.0,8112.0
COVIDhub-baseline,3141,160.0,48.0,554.7,0.0,15.0,126.0,20786.0
CEID-Walk,3141,162.2,48.9,546.5,0.0,15.9,130.5,19247.4
FAIR-NRAR,3137,164.1,40.7,634.8,0.1,13.7,111.8,17151.1
UChicagoCHATTOPADHYAY-UnIT,3093,180.4,52.7,837.9,0.0,24.3,124.7,38318.7
PandemicCentral-USCounty,3074,214.4,53.3,912.9,0.0,19.2,151.0,37720.7
CU-select,3074,214.7,53.0,1178.9,0.0,19.0,148.0,39828.0
JHU_IDD-CovidSP,3141,224.8,52.3,1409.4,0.0,15.6,153.4,67360.7
IowaStateLW-STEM,3103,225.9,66.0,789.9,0.0,23.0,183.0,30484.0
LANL-GrowthRate,3110,254.4,48.0,2210.7,0.0,17.0,132.0,86400.5
OliverWyman-Navigator,3051,267.4,75.0,868.3,0.0,25.0,211.4,23762.0
JHUAPL-Bucky,3141,413.5,67.5,2665.5,0.0,22.5,212.4,103345.4
UVA-Ensemble,3131,495.8,76.0,3744.2,0.0,21.9,237.9,128807.6
Google_Harvard-CPF,3140,836.6,59.1,22302.4,0.0,18.2,165.4,1200184.6
