,mean_rank
CU-select,5.1
LANL-GrowthRate,5.5
JHU_IDD-CovidSP,5.9
Covid19Sim-Simulator,6.2
COVIDhub-baseline,6.3
UCLA-SuEIR,6.7
USC-SI_kJalpha,6.8
IowaStateLW-STEM,6.9
JCB-PRM,7.3
OneQuietNight-ML,8.0
USACE-ERDC_SEIR,8.2
CovidAnalytics-DELPHI,9.0
JHUAPL-Bucky,9.2
