,mean_rank
COVIDhub-baseline,3.5
JCB-PRM,3.7
IowaStateLW-STEM,3.9
USACE-ERDC_SEIR,4.3
BPagano-RtDriven,4.5
UCLA-SuEIR,5.7
USC-SI_kJalpha,6.2
JHUAPL-Bucky,6.3
CovidAnalytics-DELPHI,6.9
