,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,256.6,66.1,766.8,0.0,24.3,185.4,17264.4
COVIDhub-ensemble,3141,275.1,68.0,1151.6,0.0,23.0,193.0,42885.0
OneQuietNight-ML,3135,291.1,65.0,2001.2,0.0,25.0,182.0,95677.0
PandemicCentral-USCounty,3073,359.6,89.9,1568.5,0.0,32.7,252.3,55798.0
Microsoft-DeepSTIA,3141,364.3,86.8,2836.3,0.1,35.6,228.9,147879.5
COVIDhub-baseline,3141,366.7,88.0,1748.7,0.0,29.0,242.0,72946.0
CEID-Walk,3141,367.8,88.8,1770.6,0.0,30.6,246.5,73190.9
LANL-GrowthRate,3110,383.1,85.0,2453.1,0.0,30.0,249.0,121996.5
OliverWyman-Navigator,3060,396.6,106.0,1010.5,0.0,36.0,320.0,15746.0
CU-select,3082,427.0,100.0,1876.5,0.0,35.0,275.0,50093.0
JHU_IDD-CovidSP,3141,449.0,116.4,3406.9,0.0,41.2,295.9,169486.8
IowaStateLW-STEM,3103,464.0,107.0,2446.1,0.0,38.0,313.0,111124.0
Google_Harvard-CPF,3140,503.8,84.2,2557.8,0.1,28.3,259.7,115345.0
UVA-Ensemble,3131,686.7,127.7,3535.9,0.0,38.7,405.4,144210.2
JHUAPL-Bucky,3141,698.1,108.3,4264.5,0.0,40.6,350.8,137932.4
