,mean_rank
Covid19Sim-Simulator,3.3
COVIDhub-baseline,3.3
BPagano-RtDriven,4.1
IowaStateLW-STEM,4.4
JHUAPL-Bucky,4.5
JCB-PRM,4.8
USC-SI_kJalpha,5.6
UCLA-SuEIR,6.1
