,count,mean,median,std,min,25%,75%,max
OneQuietNight-ML,3135,78.2,19.0,341.9,0.0,6.0,52.0,11912.0
COVIDhub-ensemble,3141,87.3,21.0,366.6,0.0,6.0,61.0,12308.0
COVIDhub-baseline,3141,88.5,22.0,405.3,0.0,7.0,62.0,14066.0
CEID-Walk,3141,88.7,21.9,393.4,0.0,6.8,62.4,13003.0
OliverWyman-Navigator,3024,99.4,23.0,501.0,0.0,8.0,65.0,15743.0
LNQ-ens1,3140,111.2,27.4,434.8,0.0,8.7,83.6,16692.7
IowaStateLW-STEM,3103,111.2,29.0,543.6,0.0,10.0,78.0,22519.0
PandemicCentral-USCounty,3075,112.7,26.3,481.9,0.0,8.4,70.5,14841.1
CU-select,3015,120.0,28.0,621.5,0.0,9.0,77.0,19402.0
LANL-GrowthRate,3110,136.6,29.0,821.5,0.0,10.0,80.0,24038.0
JHU_IDD-CovidSP,3141,139.9,32.7,698.9,0.0,8.9,95.1,26441.1
JHUAPL-Bucky,3141,151.5,29.8,1010.7,0.0,9.7,89.1,30906.3
Google_Harvard-CPF,3140,155.1,33.4,888.8,0.0,10.0,99.4,38377.9
FAIR-NRAR,3137,171.0,33.3,824.1,0.0,9.0,107.9,31505.7
MITCovAlliance-SIR,3003,326.2,89.0,1360.3,0.0,32.0,240.7,56695.8
UVA-Ensemble,3131,427.2,43.0,5370.3,0.0,12.8,135.3,240315.7
