,count,mean,median,std,min,25%,75%,max
UMass-MechBayes,51,55.9,22.0,101.9,0.0,7.5,58.0,613.0
OliverWyman-Navigator,51,57.2,23.5,102.4,0.1,7.3,43.7,617.2
RobertWalraven-ESG,51,57.7,18.3,117.1,0.3,4.9,44.8,681.6
CU-select,51,64.4,26.0,116.7,0.0,11.5,63.5,727.0
Karlen-pypm,51,69.1,24.8,160.2,0.1,7.5,65.3,1102.5
UA-EpiCovDA,51,70.1,34.0,116.6,2.0,18.0,71.5,721.0
Google_Harvard-CPF,51,72.6,21.9,120.9,0.9,9.4,63.6,698.4
LANL-GrowthRate,51,73.8,24.0,144.6,0.0,5.0,61.5,724.0
Baseline,51,76.1,25.4,147.4,0.3,4.8,77.9,904.3
COVIDhub-ensemble,51,76.8,27.0,144.5,0.0,13.0,61.0,909.0
CovidAnalytics-DELPHI,51,78.2,29.0,155.6,1.0,11.0,82.0,1021.0
LNQ-ens1,51,84.3,17.8,225.1,0.1,4.4,47.7,1365.5
MOBS-GLEAM_COVID,50,99.2,31.9,166.8,1.2,14.9,106.0,944.8
CMU-TimeSeries,51,102.7,36.0,181.4,1.0,12.0,97.5,1049.0
Microsoft-DeepSTIA,50,104.1,26.1,229.4,0.2,12.5,79.3,1274.6
JHU_CSSE-DECOM,51,104.4,46.0,173.8,2.0,19.5,109.5,1100.0
UCSD_NEU-DeepGLEAM,50,106.4,42.6,166.1,0.5,22.0,112.4,947.1
USC-SI_kJalpha,51,109.4,25.0,274.7,0.0,8.0,78.5,1663.0
SigSci-TS,49,114.1,51.0,191.4,0.0,12.5,119.0,1013.0
UMich-RidgeTfReg,47,115.3,38.6,233.2,1.2,17.7,80.3,1287.1
GT-DeepCOVID,49,119.2,38.4,324.7,1.4,10.3,87.7,2220.4
Columbia_UNC-SurvCon,51,123.2,22.0,314.4,0.0,8.0,86.0,1954.0
AIpert-pwllnod,51,123.8,34.6,210.7,0.9,16.8,105.9,1033.8
BPagano-RtDriven,51,124.6,26.5,307.2,0.6,8.4,89.0,1921.2
PSI-DRAFT,51,125.5,45.0,212.1,0.0,19.0,116.5,1103.5
MIT_CritData-GBCF,51,143.3,69.0,210.8,1.0,41.0,155.5,1289.0
JHU_IDD-CovidSP,51,161.6,59.1,323.4,2.5,24.1,118.3,2023.2
WalmartLabsML-LogForecasting,51,163.4,45.3,347.4,0.4,13.1,99.1,2082.8
IHME-CurveFit,51,168.9,29.2,606.9,0.3,10.6,85.0,4317.4
MIT_ISOLAT-Mixtures,46,170.7,40.1,497.5,0.6,12.8,131.5,3202.0
IowaStateLW-STEM,49,173.7,104.0,235.9,6.0,32.5,204.5,1331.0
COVIDhub-baseline,51,184.2,40.0,629.4,0.0,13.0,99.0,4403.0
CEID-Walk,51,187.8,35.1,657.0,0.2,13.9,96.4,4595.3
Geneva-DetGrowth,51,233.5,42.2,1024.9,1.3,13.6,91.7,7325.2
Covid19Sim-Simulator,51,250.9,58.1,605.3,0.5,22.8,228.2,3937.3
COVIDhub-trained_ensemble,51,355.8,226.0,530.1,40.0,104.0,332.5,3213.0
TTU-squider,51,481.9,214.3,643.2,0.5,47.6,591.4,2508.2
JHUAPL-Bucky,51,558.2,180.8,1002.4,0.2,48.1,641.6,4985.9
epiforecasts-ensemble1,51,709.4,30.0,4478.7,0.0,9.5,98.5,32053.0
