,count,mean,median,std,min,25%,75%,max
RobertWalraven-ESG,51,90.3,40.0,124.9,2.0,16.1,117.2,584.5
UMass-MechBayes,51,102.3,37.0,149.0,1.0,13.0,148.0,748.0
COVIDhub-trained_ensemble,51,107.6,46.0,177.7,1.0,19.5,144.5,1176.0
CU-select,51,114.3,41.0,173.3,0.0,18.0,149.0,863.0
Google_Harvard-CPF,51,115.5,75.0,119.4,1.8,29.4,167.6,484.7
USC-SI_kJalpha,51,120.2,50.0,199.3,0.0,14.0,135.5,1154.0
OliverWyman-Navigator,51,120.5,42.6,215.8,0.1,16.2,122.3,1225.0
LANL-GrowthRate,51,125.8,39.0,205.0,0.0,14.5,150.5,1026.0
SteveMcConnell-CovidComplete,51,128.8,63.0,174.3,2.0,25.5,146.5,957.0
COVIDhub-ensemble,51,130.5,64.0,195.9,3.0,26.5,153.0,1171.0
Caltech-CS156,51,133.2,70.1,190.3,1.6,25.2,170.2,1264.9
UA-EpiCovDA,51,135.4,49.0,214.9,1.0,21.5,171.5,1271.0
LNQ-ens1,51,136.0,52.8,234.1,0.7,16.5,155.8,1239.7
Karlen-pypm,51,137.6,57.4,260.9,1.1,12.5,135.0,1615.8
CovidAnalytics-DELPHI,51,142.5,71.0,228.4,1.0,27.0,143.0,1326.0
GT-DeepCOVID,49,148.3,45.3,225.7,0.2,16.8,181.7,1229.0
UCLA-SuEIR,51,154.8,63.1,233.6,0.4,20.7,172.8,1094.7
UMich-RidgeTfReg,49,162.6,70.5,233.3,5.7,26.3,196.4,1316.4
MOBS-GLEAM_COVID,50,165.7,80.9,233.7,3.8,36.4,181.3,1164.8
IHME-CurveFit,51,177.0,77.1,289.9,1.7,28.6,177.5,1770.9
UCSD_NEU-DeepGLEAM,50,179.3,85.9,240.0,10.9,42.2,197.5,1188.7
Columbia_UNC-SurvCon,51,188.9,96.0,280.0,9.0,24.0,240.0,1651.0
BPagano-RtDriven,51,192.3,63.1,324.2,5.3,18.0,206.8,1755.9
JHU_CSSE-DECOM,50,193.7,90.0,301.3,4.0,36.0,189.0,1827.0
Covid19Sim-Simulator,51,195.7,88.0,289.7,7.2,39.0,233.1,1737.0
MIT_CritData-GBCF,51,209.1,93.0,293.3,13.0,49.5,252.5,1592.0
Microsoft-DeepSTIA,50,215.7,101.6,320.0,8.0,38.9,238.8,1808.2
CMU-TimeSeries,51,216.2,96.0,355.3,1.0,44.5,196.5,2057.0
Baseline,51,233.3,92.9,470.0,2.9,20.3,190.7,2903.7
UChicagoCHATTOPADHYAY-UnIT,51,234.0,135.9,320.8,1.1,44.1,300.7,1773.2
PSI-DRAFT,51,238.8,88.0,307.0,0.0,34.0,375.2,1231.5
AIpert-pwllnod,51,241.5,90.6,379.2,2.1,35.3,242.9,1991.6
JHU_IDD-CovidSP,51,247.0,119.1,346.3,0.9,54.5,310.3,1890.0
DDS-NBDS,51,279.0,135.2,445.6,1.4,55.1,305.9,2770.0
COVIDhub-baseline,51,291.1,120.0,519.5,1.6,35.1,244.3,2986.3
WalmartLabsML-LogForecasting,51,293.6,82.0,495.4,0.6,23.5,292.5,2111.5
IowaStateLW-STEM,49,304.8,129.0,534.0,1.0,55.5,318.5,3446.0
CEID-Walk,51,305.3,132.9,564.6,2.9,36.8,232.1,3242.6
MIT_ISOLAT-Mixtures,43,377.8,109.9,1026.3,0.1,36.2,284.5,7008.8
epiforecasts-ensemble1,51,483.2,69.0,2048.8,2.0,32.5,275.0,14664.0
TTU-squider,51,600.5,274.7,727.3,4.6,64.3,792.6,2986.9
JHUAPL-Bucky,51,643.5,208.1,1033.0,3.8,62.0,859.1,6102.5
